Date,2011-12,2010-12,2009-12,2008-12,2007-12
Cash and cash equivalents,162000000.0,154000000.0,82000000.0,19000000.0,51000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,24000000.0,14000000.0,18000000.0,15000000.0,25000000.0
Inventories,122000000.0,98000000.0,81000000.0,79000000.0,49000000.0
Total current assets,662000000.0,530000000.0,513000000.0,629000000.0,536000000.0
Property Plant & Equipment Net,351000000.0,411000000.0,446000000.0,603000000.0,203000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,000000.0,110000000.0,65000000.0,23000000.0,000000.0
Tax assets,000000.0,2000000.0,2000000.0,000000.0,000000.0
Total non-current assets,168000000.0,78000000.0,96000000.0,110000000.0,156000000.0
Total assets,1008000000.0,812000000.0,707000000.0,753000000.0,666000000.0
Payables,52000000.0,54000000.0,40000000.0,30000000.0,24000000.0
Short-term debt,21000000.0,000000.0,000000.0,000000.0,68000000.0
Total current liabilities,89000000.0,77000000.0,98000000.0,167000000.0,92000000.0
Long-term debt,000000.0,2000000.0,25000000.0,51000000.0,107000000.0
Total debt,000000.0,2000000.0,25000000.0,51000000.0,107000000.0
Deferred revenue,,,,,
Tax Liabilities,94000000.0,24000000.0,21000000.0,16000000.0,13000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,168000000.0,78000000.0,96000000.0,110000000.0,156000000.0
Total liabilities,257000000.0,155000000.0,194000000.0,276000000.0,248000000.0
Other comprehensive income,26000000.0,-1000000.0,8000000.0,33000000.0,11000000.0
Retained earnings (deficit),59000000.0,-7000000.0,-122000000.0,-112000000.0,-57000000.0
Total shareholders equity,751000000.0,657000000.0,513000000.0,477000000.0,418000000.0
Investments,000000.0,110000000.0,65000000.0,23000000.0,000000.0
Net Debt,-141000000,-152000000,-57000000,32000000,124000000
Other Assets,349000000,25000000,14000000,14000000,337000000
Other Liabilities,19000000,18000000,28000000,24000000,18000000
