date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-11-19_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1996-12-31_FY
,commonStockIssued,55000000.0,51000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.0,1000000.0,1000000.0,85000000.0,0.0,1004880.0,995860.0,3247080.0,6140640.0,3846500.0,0.0,4000000.0,11089440.0,31000000.0,12000000.0,50000000.0,155000000.0,42000000.0
,commonStockRepurchased,-1282000000.0,-2775000000.0,-1499000000.0,-41000000.0,-1000000.0,-8000000.0,-113000000.0,-11000000.0,0.0,-9000000.0,0.0,-392000000.0,-1087782600.0,-1429557030.0,-1439538800.0,-1039442880.0,-309368500.0,0.0,-852000000.0,-1656240480.0,-147000000.0,-54000000.0,-1211000000.0,-2970000000.0,-466000000.0
,dividendsPaid,-1646000000.0,-1623000000.0,-1581000000.0,-1515000000.0,-1443000000.0,-1341000000.0,-1228000000.0,-1125000000.0,-1036000000.0,-973000000.0,-914000000.0,-870000000.0,-858669960.0,-857933390.0,-864264460.0,-847966560.0,-798973000.0,0.0,-767000000.0,-757343520.0,-723465500.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-62000000.0,-784000000.0,26000000.0,-83000000.0,-21000000.0,1000000.0,-37000000.0,-200000000.0,-144000000.0,0.0,-107000000.0,-98000000.0,-56000000.0,497930.0,-40000000.0,368438400.0,-97811000.0,0.0,767000000.0,91977120.0,-571008380.0,0.0,0.0,75000000.0,0.0
,netCashUsedProvidedByFinancingActivities,1037000000.0,-2924000000.0,-2118000000.0,-2458000000.0,-2801000000.0,-1734000000.0,-1622000000.0,-213000000.0,-785000000.0,-1395000000.0,-1251000000.0,-1006000000.0,-849626040.0,-1060590900.0,-1991542400.0,-2268687360.0,-1449031500.0,0.0,-1409000000.0,-2447504640.0,282000000.0,-586000000.0,-1877000000.0,-646000000.0,-142000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-120000000.0,-26000000.0,-39000000.0,-14000000.0,84000000.0,-73000000.0,-192000000.0,36000000.0,-27000000.0,-68000000.0,-16000000.0,66000000.0,11053680.0,-49793000.0,-10823600.0,-55000000.0,371000000.0,0.0,227000000.0,267000000.0,-115000000.0,-52000000.0,-165000000.0,-161000000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2432000000.0,28000000.0,-224000000.0,108000000.0,427000000.0,-150000000.0,-1113000000.0,623000000.0,-534000000.0,174000000.0,552000000.0,163000000.0,-156258840.0,187719610.0,-78471100.0,104949120.0,-35168000.0,0.0,626000000.0,-150033600.0,-15000000.0,-189000000.0,-21000000.0,216000000.0,-177000000.0
,cashAtEndOfPeriod,3153000000.0,721000000.0,693000000.0,917000000.0,809000000.0,382000000.0,532000000.0,1661000000.0,1038000000.0,1572000000.0,1398000000.0,846000000.0,684323280.0,838514120.0,651039540.0,815588640.0,1165489500.0,0.0,-4870000000.0,1594270080.0,-1765000000.0,-2007000000.0,-2812000000.0,-1747000000.0,-238000000.0
,cashAtBeginningOfPeriod,721000000.0,693000000.0,917000000.0,809000000.0,382000000.0,532000000.0,1645000000.0,1038000000.0,1572000000.0,1398000000.0,846000000.0,683000000.0,840582120.0,650794510.0,729510640.0,710639520.0,1200657500.0,0.0,-5496000000.0,1744303680.0,-1750000000.0,-1818000000.0,-2791000000.0,-1963000000.0,-61000000.0
,operatingCashFlow,2320000000.0,3248000000.0,3084000000.0,3132000000.0,2548000000.0,2551000000.0,1790000000.0,2048000000.0,2093000000.0,2091000000.0,2298000000.0,1591000000.0,1562588400.0,1625741450.0,1595398640.0,1722728640.0,1745761500.0,0.0,803000000.0,1382266080.0,945000000.0,707000000.0,324000000.0,833000000.0,690000000.0
,capitalExpenditure,-700000000.0,-671000000.0,-584000000.0,-518000000.0,-506000000.0,-638000000.0,-642000000.0,-643000000.0,-484000000.0,-419000000.0,-374000000.0,-327000000.0,-328595760.0,-273861500.0,-257060500.0,-295308960.0,-326403000.0,0.0,-382000000.0,-584478720.0,-439000000.0,-547000000.0,-534000000.0,-634000000.0,-454000000.0
,freeCashFlow,1620000000.0,2577000000.0,2500000000.0,2614000000.0,2042000000.0,1913000000.0,1148000000.0,1405000000.0,1609000000.0,1672000000.0,1924000000.0,1264000000.0,1233992640.0,1351879950.0,1338338140.0,1427419680.0,1419358500.0,0.0,421000000.0,797787360.0,506000000.0,160000000.0,-210000000.0,199000000.0,236000000.0
