date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1435000000.0,-57000000.0,-127000000.0,-452323000.0,-299606000.0,-131397000.0,-288184000.0,-171131000.0,-424956000.0,-373621000.0,-268921000.0,-62439000.0,-111384000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64437000.0,65997000.0,72275000.0,15171000.0,17076000.0,32347000.0,6011000.0,1200000.0,4600000.0,2200000.0,2900000.0,2100000.0,1200000.0
,commonStockRepurchased,-601000000.0,-700000000.0,-425000000.0,-605431000.0,-789773000.0,-1400071000.0,-525120000.0,-438473000.0,-340532000.0,-151082000.0,-504803000.0,-372727000.0,-394247000.0,-647293000.0,-472787000.0,-137473000.0,-100872000.0,-41204000.0,-99882000.0,-74631000.0,-947000.0,-15300000.0,-194000000.0,-346800000.0,-32100000.0,0.0,0.0
,dividendsPaid,-338000000.0,-328000000.0,-316000000.0,-304473000.0,-302971000.0,-306474000.0,-291395000.0,-255466000.0,-220077000.0,-180527000.0,-152338000.0,-134684000.0,-121504000.0,-113093000.0,-97896000.0,-82663000.0,-71243000.0,-67281000.0,-66467000.0,-65445000.0,-62863000.0,-58800000.0,-56700000.0,-53900000.0,-50000000.0,-45200000.0,-39600000.0
,otherFinancingActivites,-18000000.0,-7000000.0,-9000000.0,-27884000.0,11905000.0,27553000.0,33772000.0,59984000.0,57885000.0,52098000.0,25650000.0,19030000.0,13533000.0,144196000.0,13373000.0,0.0,0.0,0.0,0.0,-91000.0,100000.0,3400000.0,0.0,3800000.0,3600000.0,2700000.0,1400000.0
,netCashUsedProvidedByFinancingActivities,-726000000.0,-1023000000.0,-670000000.0,-867148000.0,-754532000.0,-62551000.0,-758123000.0,-590869000.0,-394436000.0,-177446000.0,-578587000.0,-413530000.0,-36810000.0,-513887000.0,-492873000.0,-154139000.0,-240640000.0,-97878000.0,-158053000.0,-287082000.0,-181067000.0,139200000.0,-162100000.0,-402900000.0,35100000.0,-23500000.0,-60600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,7000000.0,5000000.0,-10000000.0,9404000.0,-2170000.0,-20503000.0,-21633000.0,-17621000.0,469000.0,-11557000.0,4884000.0,7278000.0,-7768000.0,6935000.0,-557000.0,229000.0,2967000.0,3347000.0,23000.0,-2573000.0,-1806000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,225000000.0,-178000000.0,211000000.0,52730000.0,-15990000.0,63492000.0,-204000000.0,-21419000.0,116572000.0,22037000.0,-146417000.0,63581000.0,282853000.0,-235034000.0,-196423000.0,115648000.0,26422000.0,194296000.0,39682000.0,105462000.0,701000.0,19500000.0,-3800000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,585000000.0,360000000.0,538000000.0,326876000.0,274146000.0,290136000.0,226644000.0,430644000.0,452063000.0,335491000.0,313454000.0,459871000.0,396290000.0,113437000.0,348471000.0,544894000.0,429246000.0,402824000.0,208528000.0,168846000.0,63384000.0,62700000.0,43100000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,360000000.0,538000000.0,327000000.0,274146000.0,290136000.0,226644000.0,430644000.0,452063000.0,335491000.0,313454000.0,459871000.0,396290000.0,113437000.0,348471000.0,544894000.0,429246000.0,402824000.0,208528000.0,168846000.0,63384000.0,62683000.0,43200000.0,46900000.0,126900000.0,11500000.0,15300000.0,2600000.0
,operatingCashFlow,1123000000.0,1042000000.0,1057000000.0,1056557000.0,1002976000.0,989904000.0,959814000.0,986498000.0,816195000.0,746108000.0,596445000.0,732396000.0,530066000.0,468875000.0,436753000.0,432543000.0,406487000.0,394108000.0,303470000.0,510794000.0,277757000.0,29700000.0,334600000.0,426100000.0,271400000.0,126300000.0,191400000.0
,capitalExpenditure,-197000000.0,-221000000.0,-239000000.0,-237283000.0,-284249000.0,-373868000.0,-387390000.0,-272145000.0,-249860000.0,-196942000.0,-120616000.0,-142414000.0,-194975000.0,-197423000.0,-136764000.0,-112297000.0,-128276000.0,-74064000.0,-133978000.0,-100451000.0,-94913000.0,-114100000.0,-130200000.0,-108300000.0,-62100000.0,-111900000.0,-120400000.0
,freeCashFlow,926000000.0,821000000.0,818000000.0,819274000.0,718727000.0,616036000.0,572424000.0,714353000.0,566335000.0,549166000.0,475829000.0,589982000.0,335091000.0,271452000.0,299989000.0,320246000.0,278211000.0,320044000.0,169492000.0,410343000.0,182844000.0,-84400000.0,204400000.0,317800000.0,209300000.0,14400000.0,71000000.0
