date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-4753000.0,-2610000.0,-5807000.0,-2467000.0,-2467000.0
,depreciationAndAmortization,88000.0,1418000.0,1268000.0,1599000.0,1599000.0
,deferredIncomeTax,0.0,522000.0,-18000.0,-195000.0,219000.0
,stockBasedCompensation,594000.0,548000.0,295000.0,336000.0,336000.0
,changeInWorkingCapital,4811000.0,-3746000.0,-3667000.0,-6562000.0,-3143000.0
,accountsReceivables,672000.0,4049000.0,107000.0,1798000.0,0.0
,inventory,348000.0,534000.0,969000.0,-799000.0,-799000.0
,accountsPayables,-394000.0,-1761000.0,-229000.0,-160000.0,-1878000.0
,otherWorkingCapital,4127000.0,-684000.0,3062000.0,6729000.0,13291000.0
,otherNonCashItems,-4537000.0,-1447000.0,3314000.0,4967000.0,1134000.0
,netCashProvidedByOperatingActivites,-3797000.0,-5315000.0,-4615000.0,-2322000.0,-2322000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-57000.0,-44000.0,-151000.0,-367000.0,-367000.0
,acquisitionsNet,0.0,-0.0,-0.0,-0.0,-0.0
,purchasesOfInvestments,0.0,-0.0,-0.0,586000.0,586000.0
,salesMaturitiesOfInvestments,0.0,0.0,2637000.0,0.0,0.0
,otherInvestingActivites,-983000.0,6539000.0,119000.0,246000.0,246000.0
,netCashUsedForInvestingActivites,-1040000.0,6495000.0,2605000.0,465000.0,465000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-5450000.0,-833000.0,-3685000.0,-3298000.0
,commonStockIssued,0.0,479000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-2174000.0,-2114000.0,-668000.0,-2361000.0
,dividendsPaid,0.0,-0.0,-0.0,-0.0,-0.0
,otherFinancingActivites,5878000.0,8139000.0,3428000.0,4385000.0,5691000.0
,netCashUsedProvidedByFinancingActivities,5878000.0,994000.0,481000.0,32000.0,32000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-154000.0,-121000.0,-25000.0,-25000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1025000.0,-224000.0,-1529000.0,-1825000.0,-1825000.0
,cashAtEndOfPeriod,3199000.0,2174000.0,2114000.0,668000.0,2361000.0
,cashAtBeginningOfPeriod,2174000.0,2398000.0,3643000.0,2493000.0,4186000.0
,operatingCashFlow,-3797000.0,-5315000.0,-4615000.0,-2322000.0,-2322000.0
,capitalExpenditure,-57000.0,-44000.0,-151000.0,-367000.0,-367000.0
,freeCashFlow,-3854000.0,-5359000.0,-4766000.0,-2689000.0,-2689000.0
