Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,000000.0,100000000.0,000000.0,53000000.0,000000.0
Stock-based compensation,35000000.0,26000000.0,000000.0,12000000.0,000000.0
Operating Cash Flow,28000000.0,379000000.0,0000000.0,169000000.0,000000.0
Capital Expenditure,000000.0,-416000000.0,000000.0,-794000000.0,000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,0,-76000000,0,0,0
Investing Cash flow,000000.0,-478000000.0,000000.0,-798000000.0,000000.0
Issuance (repayment) of debt,,,,,
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,-32000000.0,107000000.0,-0000000.0,858000000.0,000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,-4000000.0,7000000.0,0000000.0,230000000.0,000000.0
Free Cash Flow,28000000.0,-38000000.0,0000000.0,-625000000.0,000000.0
Net Cash/Marketcap,,,,,
