Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,14430000.0,17417000.0,17515000.0,29268000.0,37495000.0,60033000.0,0.0,0.0,867738.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,14430000.0,17417000.0,17515000.0,29268000.0,37495000.0,60033000.0,0.0,0.0,867738.0
Receivables,0.0,0.0,0.0,0.0,4000.0,28000.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,482000.0,571000.0,597000.0,0.0,0.0,0.0
Total current assets,14535000.0,17902000.0,18028000.0,30994000.0,39348000.0,61860000.0,0.0,0.0,1915650.0
Property Plant & Equipment Net,1222000.0,1470000.0,1489000.0,1582000.0,1598000.0,1701000.0,2092000.0,0.0,21589.0
Goodwill and Intangible Assets,0.0,0.0,0.0,4136000.0,4687000.0,5238000.0,0.0,0.0,6340906.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,2842000.0,2821000.0,4263000.0,1764000.0,2001000.0,2247000.0,0.0,0.0,0.0
Total non-current assets,1223000.0,1509000.0,1554000.0,5718000.0,6286000.0,7154000.0,0.0,0.0,6362495.0
Total assets,15758000.0,19411000.0,19582000.0,36712000.0,45634000.0,69014000.0,0.0,0.0,8278145.0
Payables,452000.0,862000.0,440000.0,499000.0,1124000.0,2958000.0,0.0,0.0,1059901.0
Short-term debt,100000.0,2303000.0,942000.0,10720000.0,0.0,0.0,0.0,0.0,56911.0
Total current liabilities,2172000.0,4425000.0,2987000.0,15365000.0,3493000.0,3593000.0,0.0,0.0,1942518.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7290881.0
Total debt,100000.0,2303000.0,942000.0,10720000.0,0.0,0.0,0.0,0.0,7347792.0
Deferred revenue,0.0,0.0,0.0,457000.0,416000.0,148000.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,3507000.0,3624000.0,5054000.0,2543000.0,2725000.0,2786000.0,0.0,0.0,20338365.0
Total liabilities,6158000.0,10411000.0,11721000.0,22509000.0,15225000.0,19348000.0,0.0,0.0,22280883.0
Other comprehensive income,198690000,187777000,170380000,161330000,143086000,136694000,0.0,0.0,0.0
Retained earnings (deficit),-189100000.0,-178803000.0,-162563000.0,-147171000.0,-112718000.0,-87068000.0,0.0,0.0,-17531157.0
Total shareholders equity,9600000.0,9000000.0,7861000.0,14203000.0,30409000.0,49666000.0,0.0,0.0,-15072888.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-14330000.0,-15114000.0,-16573000.0,-18548000.0,-37495000.0,-60033000.0,0.0,0.0,6480054.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047912.0
Other Liabilities,479000.0,2362000.0,3680000.0,4601000.0,9007000.0,12969000.0,0.0,0.0,825706.0
