date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY,1993-06-30_FY,1992-06-30_FY,1991-06-30_FY,1990-06-30_FY,1989-06-30_FY
,otherInvestingActivites,0.0,391000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722000.0,0.0,0.0,2304000.0,-302000.0,-429000.0,-1437000.0,-1589000.0,-689000.0,274000.0,-310000.0,-294000.0,6100000.0,3700000.0,13300000.0,-12100000.0,-2000000.0,-500000.0,-1200000.0,-4100000.0,200000.0,-73200000.0,100000.0
,netCashUsedForInvestingActivites,-55404000.0,-55102000.0,-797906000.0,-16894000.0,-75031000.0,-173621000.0,-203637000.0,-78825000.0,-39434000.0,-47887000.0,-6784000.0,-178430000.0,-26839000.0,-10219000.0,-37914000.0,-12539000.0,-15820000.0,-16282000.0,-8740000.0,-13281000.0,-38988000.0,-15900000.0,-53100000.0,-1400000.0,-30800000.0,-13000000.0,-12200000.0,-11600000.0,-21800000.0,-18000000.0,-88100000.0,-16700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-49553000.0,-161738000.0,-125420000.0,-36353000.0,-117662000.0,-2717000.0,-647000.0,0.0,0.0,-75000000.0,-5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664000.0,2663000.0,2569000.0,15590000.0,8336000.0,3307000.0,3200000.0,1403000.0,301000.0,1200000.0,1800000.0,1100000.0,1800000.0,3900000.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-11158000.0,-22778000.0,-8242000.0,-37465000.0,-76515000.0,-36732000.0,-53000.0,-31032000.0,-6085000.0,-3929000.0,-1210000.0,-33224000.0,-33988000.0,-54778000.0,-14596000.0,-6336000.0,-9946000.0,-14318000.0,-15501000.0,-20833000.0,-21700000.0,-8100000.0,-4600000.0,-2200000.0,-3900000.0,-1900000.0,0.0,0.0,-1300000.0,-7500000.0,-9100000.0
,dividendsPaid,-48873000.0,-47266000.0,-45858000.0,-44619000.0,-43330000.0,-42663000.0,-40410000.0,-37194000.0,-33800000.0,-29751000.0,-25416000.0,-25378000.0,-25728000.0,-20970000.0,-17973000.0,-12740000.0,-9273000.0,-9154000.0,-9270000.0,-9532000.0,-9929000.0,-10400000.0,-10300000.0,-7700000.0,-6500000.0,-5400000.0,-4700000.0,-4600000.0,-4500000.0,-4500000.0,-4600000.0,-4200000.0
,otherFinancingActivites,-5142000.0,-6877000.0,-5262000.0,-14791000.0,-19424000.0,-6651000.0,835000.0,-1277000.0,3695000.0,-6348000.0,2492000.0,-318000.0,3761000.0,3885000.0,16400000.0,0.0,0.0,2517000.0,0.0,0.0,0.0,-100000.0,-100000.0,0.0,-100000.0,0.0,-100000.0,-100000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-78238000.0,-71539000.0,600284000.0,-103349000.0,-91985000.0,24689000.0,92142000.0,-38025000.0,-60816000.0,-116523000.0,-30514000.0,28502000.0,-103527000.0,-48410000.0,-53782000.0,-11746000.0,-12680000.0,-18990000.0,-51129000.0,-22304000.0,-44293000.0,-57400000.0,38800000.0,-27200000.0,-1200000.0,-6600000.0,-12000000.0,-12000000.0,-8600000.0,-34800000.0,79600000.0,5700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-2740000.0,109000.0,-589000.0,820000.0,-3585000.0,-7325000.0,-590000.0,175000.0,-2822000.0,2883000.0,1109000.0,-5560000.0,2228000.0,941000.0,1135000.0,720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,160332000.0,54069000.0,-50907000.0,45196000.0,-9609000.0,-1719000.0,-1975000.0,-5278000.0,-12650000.0,-84685000.0,148135000.0,-74188000.0,-17835000.0,13237000.0,-20708000.0,57469000.0,14588000.0,32019000.0,9079000.0,1632000.0,-6837000.0,9900000.0,-13100000.0,13200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,268551000.0,108219000.0,54150000.0,105057000.0,59861000.0,69470000.0,71189000.0,73164000.0,78442000.0,91092000.0,175777000.0,27642000.0,101830000.0,119665000.0,106428000.0,127136000.0,69667000.0,55079000.0,23060000.0,13981000.0,12349000.0,19200000.0,9300000.0,22400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,108219000.0,54150000.0,105057000.0,59861000.0,69470000.0,71189000.0,73164000.0,78442000.0,91092000.0,175777000.0,27642000.0,101830000.0,119665000.0,106428000.0,127136000.0,69667000.0,55079000.0,23060000.0,13981000.0,12349000.0,19186000.0,9300000.0,22400000.0,9200000.0,4800000.0,10900000.0,4600000.0,9300000.0,8400000.0,5700000.0,7100000.0,2300000.0
,operatingCashFlow,296714000.0,180601000.0,147304000.0,164619000.0,160992000.0,154538000.0,110110000.0,111397000.0,90422000.0,76842000.0,184324000.0,81300000.0,110303000.0,70925000.0,69853000.0,81034000.0,43088000.0,67291000.0,68948000.0,37217000.0,76444000.0,83100000.0,1200000.0,41800000.0,36400000.0,13400000.0,30500000.0,18900000.0,31300000.0,55600000.0,7100000.0,15700000.0
,capitalExpenditure,-20115000.0,-18970000.0,-23230000.0,-17045000.0,-13130000.0,-14933000.0,-20190000.0,-12214000.0,-26021000.0,-20431000.0,-7216000.0,-6988000.0,-8410000.0,-11192000.0,-11057000.0,-9208000.0,-14387000.0,-12794000.0,-10050000.0,-11731000.0,-9510000.0,-26100000.0,-66800000.0,-21600000.0,-23500000.0,-15100000.0,-16600000.0,-13600000.0,-20400000.0,-21100000.0,-17500000.0,-20100000.0
,freeCashFlow,276599000.0,161631000.0,124074000.0,147574000.0,147862000.0,139605000.0,89920000.0,99183000.0,64401000.0,56411000.0,177108000.0,74312000.0,101893000.0,59733000.0,58796000.0,71826000.0,28701000.0,54497000.0,58898000.0,25486000.0,66934000.0,57000000.0,-65600000.0,20200000.0,12900000.0,-1700000.0,13900000.0,5300000.0,10900000.0,34500000.0,-10400000.0,-4400000.0
