Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,97100000.0,97900000.0,95200000.0,62900000.0
Stock-based compensation,12800000.0,14600000.0,13400000.0,13300000.0
Operating Cash Flow,343500000.0,409700000.0,364000000.0,343900000.0
Capital Expenditure,39500000.0,-27600000.0,-68600000.0,-46800000.0
Acquisitions and disposals,-2000000.0,-13600000.0,0.0,-1910200000.0
Investment purchases and sales,-56000000.0,0.0,0.0,0.0
Investing Cash flow,-44800000.0,-41200000.0,-68600000.0,-1957000000.0
Issuance (repayment) of debt,-52500000.0,0.0,0.0,0.0
Issuance (buybacks) of shares,-56000000.0,0.0,0.0,0.0
Dividend payments,-62900000.0,0.0,0.0,0.0
Financing Cash Flow,-166600000.0,-359500000.0,-308900000.0,1614000000.0
Effect of forex changes on cash,-5700000.0,-3600000.0,12300000.0,6600000.0
Net cash flow / Change in cash,132100000.0,5400000.0,-1200000.0,7500000.0
Free Cash Flow,304000000.0,382100000.0,295400000.0,297100000.0
Net Cash/Marketcap,0.0,0.0109,0.0109,0.0109
