Date,2017-06,2016-06,2015-06,2014-06,2013-06
Revenue,8139000000.0,8292000000.0,8633000000.0,8574000000.0,8891000000.0
Revenue Growth,,,,,
Cost of Revenue,4529000000.0,4728000000.0,5025000000.0,5139000000.0,5420000000.0
Gross Profit,3610000000.0,3564000000.0,3608000000.0,3435000000.0,3471000000.0
R&D Expenses,,,,,
SG&A Expense,2725000000.0,2722000000.0,2756000000.0,2665000000.0,2783000000.0
Operating Expenses,3174000000.0,3227000000.0,3286000000.0,3243000000.0,3331000000.0
Operating Income,436000000.0,337000000.0,322000000.0,192000000.0,140000000.0
Interest Expense,,,,,
Earnings before Tax,-615000000.0,181000000.0,56000000.0,-397000000.0,173000000.0
Income Tax Expense,28000000.0,-54000000.0,134000000.0,-691000000.0,-374000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-738000000.0,179000000.0,-147000000.0,239000000.0,506000000.0
Preferred Dividends,,,,,
Net Income Com,-738000000.0,179000000.0,-147000000.0,239000000.0,506000000.0
EPS,-1.27,0.30,-0.26,0.41,0.87
EPS Diluted,-1.27,0.30,-0.26,0.41,0.87
Weighted Average Shs Out,581000000.0,581000000.0,581000000.0,579000000.0,582000000.0
Weighted Average Shs Out (Dil),581000000.0,582000000.0,581000000.0,580000000.0,582000000.0
Dividend per Share,,,,,
Gross Margin,0.44354343285416,0.42981186685962,0.4179311942546,0.40062981105668,0.39039478123946
EBITDA Margin,0.10873571691854,0.10154365653642,0.098691069153249,0.089806391415909,0.077381621864807
EBIT Margin,-0.087234303968547,0.015074770863483,-0.0015058496467045,-0.05271751807791,0.014846473962434
Profit Margin,-0.090674530040546,0.021587071876507,-0.017027684466582,0.027874970842081,0.056911483522663
Free Cash Flow margin,,,,,
EBITDA,885000000.0,842000000.0,852000000.0,770000000.0,688000000.0
EBIT,-710000000,125000000,-13000000,-452000000,132000000
Consolidated Income,-738000000.0,179000000.0,-147000000.0,239000000.0,506000000.0
Earnings Before Tax Margin,-0.075562108367121,0.021828268210323,0.0064867369396502,-0.046302775833916,0.019457878753796
Net Profit Margin,-0.090674530040546,0.021587071876507,-0.017027684466582,0.027874970842081,0.056911483522663
