Date,2017-12-31,2016-12-31,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Cash and cash equivalents,1644535.0,408713.0,1953295.0,6762745.0,991519.0,13998626.0,9271633.0,24858239.0,22588635.0,30678352.0
Short-term investments,25922.0,28763.0,49310.0,154892.0,0.0,8137687.0,5510198.0,5725587.0,9425838.0,31115109.0
Cash and short-term investments,1670457.0,437476.0,2002605.0,6917637.0,991519.0,22136313.0,14781831.0,30583826.0,32014473.0,61793461.0
Receivables,63512380.0,8699443.0,8709922.0,7170534.0,8864594.0,67604306.0,89592280.0,93503685.0,91711460.0,87924122.0
Inventories,9832405.0,17094922.0,16540252.0,3057575.0,2648098.0,57275187.0,65383829.0,67140968.0,64048366.0,65535384.0
Total current assets,67887084.0,60967595.0,43796242.0,31280922.0,192815801.0,272886524.0,278013002.0,262673687.0,252133021.0,
Property, Plant & Equipment Net,59994800.0,53467946.0,53057123.0,35314193.0,22311570.0,128237434.0,238757895.0,243238114.0,228884576.0,219684994.0
Goodwill and Intangible Assets,0.0,0.0,7910472.0,0.0,0.0,730884.0,628063.0,295136.0,184367.0,239487.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,43175.0,0.0,0.0,5737024.0,7749495.0,8568071.0,3937614.0,
Total non-current assets,34018934.0,30638394.0,7156764.0,0.0,32002061.0,50066842.0,37367645.0,41393230.0,49213156.0,
Total assets,153131324.0,92113330.0,93311685.0,63367232.0,43968181.0,340605180.0,447384783.0,475241931.0,457335709.0,472084339.0
Payables,87919264.0,18069514.0,22934070.0,4910717.0,0.0,124507846.0,154109381.0,130155153.0,97155821.0,94511733.0
Short-term debt,0.0,0.0,0.0,0.0,10439543.0,179686999.0,151381787.0,163201289.0,149374189.0,155273526.0
Total current liabilities,116916664.0,49559232.0,47583295.0,34541581.0,48303804.0,351875284.0,325522370.0,302600446.0,265509703.0,266270313.0
Long-term debt,19489702.0,18258528.0,19006505.0,0.0,0.0,0.0,31243234.0,17432451.0,29890004.0,39552906.0
Total debt,34126152.0,24896445.0,12770495.0,10439543.0,179686999.0,182625021.0,180633740.0,179264193.0,194826432.0,
Deferred revenue,0.0,0.0,0.0,0.0,7560386.0,7699842.0,7455790.0,7352941.0,7441806.0,
Tax Liabilities,0.0,0.0,5251528.0,0.0,779814.0,759394.0,747666.0,718912.0,278227.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total non-current liabilities,34018934.0,30638394.0,7156764.0,0.0,32002061.0,50066842.0,37367645.0,41393230.0,49213156.0,
Total liabilities,150935598.0,79435761.0,78221689.0,41698345.0,48303804.0,383877345.0,375589212.0,339968091.0,306902933.0,315483469.0
Other comprehensive income,-1340533.0,-1398352.0,-492858.0,-25631.0,37910937.0,37329450.0,35804409.0,28010135.0,24791288.0,
Retained earnings (deficit),-162236202.0,-140768861.0,-138574464.0,-125922270.0,-141796196.0,-226366718.0,-110358489.0,-44410240.0,-19542138.0,13328115.0
Total shareholders equity,2195726.0,12677569.0,15089996.0,21668887.0,-4335623.0,-43272165.0,71795571.0,135273840.0,150432776.0,156600870.0
Investments,0.0,0.0,0.0,0.0,0.0,8137687.0,5510198.0,5725587.0,9425838.0,31115109.0
Net Debt,17819245.0,13571671.0,12484183.0,-8282346.0,9448024.0,157550686.0,167843190.0,150049914.0,147249720.0,133032971.0
Other Assets,10228998.0,4855466.0,5091311.0,2425244.0,183048.0,773573.0,4740319.0,6000450.0,6887723.0,4698351.0
Other Liabilities,28997400.0,31489718.0,24649225.0,29630864.0,37864261.0,47680439.0,20031202.0,9244004.0,18979693.0,16485054.0
