Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-06-30
Depreciation & Amortization,1578000.0,1575000.0,1800000.0,2058000.0,1893000.0,1312000.0,1876000.0,1220000.0,1201000.0,720000.0
Stock-based compensation,463000.0,665000.0,667000.0,552000.0,0.0,296000.0,241000.0,0.0,263000.0,631000.0
Operating Cash Flow,-6621000.0,-9271000.0,7834000.0,7594000.0,6710000.0,-9952000.0,43924000.0,5799000.0,4386000.0,-1921000.0
Capital Expenditure,336000.0,638000.0,730000.0,359000.0,642000.0,1040000.0,574000.0,-380000.0,-799000.0,-1074000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,980000.0,350000.0,0.0
Investment purchases and sales,8139000.0,8273000.0,-6117000.0,-289000.0,-3214000.0,-27918000.0,-384000.0,0.0,0.0,16103000.0
Investing Cash flow,3151000.0,10187000.0,-922000.0,-648000.0,-14416000.0,-26542000.0,-5206000.0,-1360000.0,-449000.0,15029000.0
Issuance (repayment) of debt,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2000000.0,0.0
Issuance (buybacks) of shares,9736000.0,-5119000.0,-6086000.0,0.0,-2598000.0,-2416000.0,-384000.0,-16683000.0,0.0,-6634000.0
Dividend payments,-583000.0,-2239000.0,-1817000.0,-1417000.0,-914000.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,9192000.0,-7515000.0,-8192000.0,-913000.0,-2019000.0,-1823000.0,108000.0,813000.0,-2000000.0,-6634000.0
Effect of forex changes on cash,-82000.0,70000.0,-32000.0,-61000.0,-27000.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,5640000.0,-6529000.0,-1312000.0,5972000.0,-9752000.0,-38317000.0,38826000.0,5252000.0,1937000.0,6474000.0
Free Cash Flow,-6957000.0,-9909000.0,7104000.0,7235000.0,6068000.0,-10992000.0,43350000.0,6179000.0,3587000.0,-2995000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3342,0.4613
