Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,63615000.0,17513000.0,4074000.0,18877000.0
Short-term investments,7626000.0,0.0,0.0,0.0
Cash and short-term investments,71241000.0,17513000.0,4074000.0,18877000.0
Receivables,154783000.0,99565000.0,47366000.0,49356000.0
Inventories,91435000.0,22230000.0,15169000.0,13875000.0
Total current assets,333176000.0,147237000.0,90714000.0,97411000.0
Property, Plant & Equipment Net,211644000.0,259039000.0,273210000.0,325894000.0
Goodwill and Intangible Assets,589966000.0,157301000.0,201430000.0,222720000.0
Long-term investments,0.0,10476000.0,0.0,0.0
Tax assets,0.0,0.0,14620000.0,8872000.0
Total non-current assets,807996000.0,431622000.0,485380000.0,561023000.0
Total assets,1141172000.0,578859000.0,576094000.0,658434000.0
Payables,46132000.0,29643000.0,18823000.0,18437000.0
Short-term debt,665000.0,241509000.0,18247000.0,10625000.0
Total current liabilities,108288000.0,286420000.0,49487000.0,42194000.0
Long-term debt,427308000.0,0.0,226287000.0,239016000.0
Total debt,427973000.0,241509000.0,244534000.0,249641000.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,5972000.0,5598000.0,10637000.0,22798000.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,438061000.0,5081000.0,238421000.0,263564000.0
Total liabilities,546349000.0,291501000.0,287908000.0,305758000.0
Other comprehensive income,-4843000.0,-3684000.0,-3486000.0,-3696000.0
Retained earnings (deficit),-147064000.0,-94081000.0,-26399000.0,44512000.0
Total shareholders equity,594823000.0,287358000.0,288186000.0,352676000.0
Investments,7626000.0,10476000.0,0.0,0.0
Net Debt,356732000.0,223996000.0,240460000.0,230764000.0
Other Assets,15717000.0,7929000.0,24105000.0,15303000.0
Other Liabilities,61491000.0,15268000.0,12417000.0,13132000.0
