Date,2018-12,2017-12,2016-12,2015-12,2014-12
Cash and cash equivalents,151000000.0,156000000.0,74000000.0,109000000.0,108000000.0
Short-term investments,11000000.0,9000000.0,16000000.0,11000000.0,8000000.0
Cash and short-term investments,11000000.0,9000000.0,16000000.0,11000000.0,8000000.0
Receivables,239000000.0,191000000.0,162000000.0,130000000.0,100000000.0
Inventories,,,,,
Total current assets,811000000.0,386000000.0,373000000.0,244000000.0,179000000.0
Property, Plant & Equipment Net,303000000.0,244000000.0,180000000.0,125000000.0,87000000.0
Goodwill and Intangible Assets,364000000,57000000,59000000,29000000,33000000
Long-term investments,000000.0,000000.0,9000000.0,9000000.0,2000000.0
Tax assets,15000000.0,33000000.0,78000000.0,49000000.0,37000000.0
Total non-current assets,41000000.0,16000000.0,13000000.0,11000000.0,7000000.0
Total assets,1921000000.0,1377000000.0,1153000000.0,1466000000.0,1190000000.0
Payables,16000000.0,16000000.0,14000000.0,7000000.0,7000000.0
Short-term debt,000000.0,000000.0,000000.0,0000000.0,1000000.0
Total current liabilities,1035000000.0,843000000.0,708000000.0,1121000000.0,911000000.0
Long-term debt,000000.0,000000.0,000000.0,000000.0,0000000.0
Total debt,000000.0,000000.0,000000.0,000000.0,0000000.0
Deferred revenue,1000000.0,2000000.0,2000000.0,3000000.0,0000000.0
Tax Liabilities,25000000.0,0000000.0,1000000.0,1000000.0,1000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,41000000.0,16000000.0,13000000.0,11000000.0,7000000.0
Total liabilities,1076000000.0,859000000.0,720000000.0,1132000000.0,919000000.0
Other comprehensive income,-15000000.0,-6000000.0,-7000000.0,-8000000.0,-4000000.0
Retained earnings (deficit),208000000.0,126000000.0,130000000.0,60000000.0,37000000.0
Total shareholders equity,845000000.0,518000000.0,432000000.0,334000000.0,272000000.0
Investments,000000.0,000000.0,9000000.0,9000000.0,2000000.0
Net Debt,-151000000,-156000000,-74000000,-109000000,-107000000
Other Assets,804000000,629000000,527000000,967000000,789000000
Other Liabilities,628000000,574000000,472000000,927000000,761000000
