Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-03-31
Cash and cash equivalents,21978000.0,31474000.0,33877000.0,11499000.0,26952000.0,22776000.0,24188000.0,7405829.0
Short-term investments,0.0,20103000.0,1875000.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,21978000.0,51577000.0,35752000.0,11499000.0,26952000.0,22776000.0,24188000.0,7405829.0
Receivables,13731000.0,11692000.0,8899000.0,10876000.0,15423000.0,14678000.0,10570000.0,4184271.0
Inventories,71379000.0,21984000.0,10335000.0,8904000.0,46693000.0,43103000.0,32384000.0,14321775.0
Total current assets,101979000.0,86511000.0,56542000.0,32135000.0,89796000.0,81548000.0,70128000.0,26506621.0
Property Plant & Equipment Net,228349000.0,149124000.0,114301000.0,120702000.0,215973000.0,180443000.0,137147000.0,87203035.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,246307000.0,149124000.0,114301000.0,120702000.0,222151000.0,186966000.0,147519000.0,87203035.0
Total assets,348286000.0,235635000.0,170843000.0,152837000.0,311947000.0,268514000.0,217647000.0,113709656.0
Payables,36484000.0,24796000.0,17187000.0,32451000.0,25520000.0,28869000.0,16509000.0,9509290.0
Short-term debt,1342000.0,0.0,378000.0,12350000.0,12204000.0,17572000.0,19366000.0,13763469.0
Total current liabilities,39238000.0,24796000.0,18784000.0,45914000.0,37724000.0,46441000.0,35875000.0,26824490.0
Long-term debt,5634000.0,0.0,0.0,378000.0,945000.0,2080000.0,0.0,0.0
Total debt,6976000.0,0.0,378000.0,12728000.0,13149000.0,19652000.0,19366000.0,13763469.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,11433000.0,7972000.0,3354000.0,1305000.0,51996000.0,51376000.0,29579000.0,16048941.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,54824000.0,14254000.0,8973000.0,10461000.0,60446000.0,57721000.0,33712000.0,18737524.0
Total liabilities,94062000.0,39050000.0,27757000.0,56375000.0,98170000.0,104162000.0,69587000.0,45562014.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-90075000.0,-76031000.0,-87929000.0,-119667000.0,70644000.0,61457000.0,46114000.0,-11073151.0
Total shareholders equity,254224000.0,196585000.0,143086000.0,96462000.0,213777000.0,164352000.0,148060000.0,68147642.0
Investments,0.0,20103000.0,1875000.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-15002000.0,,,,,,,
Other Assets,-5109000.0,,,,,,,
Other Liabilities,1412000.0,0.0,1219000.0,1113000.0,0.0,0.0,0.0,3551731.0
