Date,2018-12,2017-12,2016-12,2015-12,2014-12
Depreciation & Amortization,1936000000.0,2266000000.0,481000000.0,21000000.0,19000000.0
Stock-based compensation,210000000.0,126000000.0,47000000.0,2000000.0,2000000.0
Operating Cash Flow,1960000000.0,1797000000.0,166000000.0,38000000.0,38000000.0
Capital Expenditure,-884000000.0,-719000000.0,-125000000.0,-21000000.0,-18000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,309000000,-714000000,-10000000,0,0
Investing Cash flow,-575000000.0,-1591000000.0,1593000000.0,-43000000.0,-38000000.0
Issuance (repayment) of debt,-744000000.0,-656000000.0,-415000000.0,-493000000.0,-462000000.0
Issuance (buybacks) of shares,-923000000.0,-312000000.0,-89000000.0,000000.0,000000.0
Dividend payments,,,,,
Financing Cash Flow,-1503000000.0,759000000.0,123000000.0,6000000.0,-2000000.0
Effect of forex changes on cash,-139000000.0,145000000.0,-33000000.0,000000.0,000000.0
Net cash flow / Change in cash,-257000000.0,1110000000.0,1849000000.0,1000000.0,-2000000.0
Free Cash Flow,1076000000.0,1078000000.0,41000000.0,17000000.0,20000000.0
Net Cash/Marketcap,,,,,
