Date,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2015-01-03
Cash and cash equivalents,2000000.0,5630000.0,5279000.0,5103000.0,0.0
Short-term investments,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,2000000.0,5630000.0,5279000.0,5103000.0,0.0
Receivables,46383000.0,49457000.0,44288000.0,35078000.0,32421881.0
Inventories,7656000.0,9376000.0,8873000.0,6173000.0,3810446.0
Total current assets,61765000.0,70246000.0,63984000.0,52091000.0,14675024.0
Property Plant & Equipment Net,60162000.0,54335000.0,51811000.0,50260000.0,27285734.0
Goodwill and Intangible Assets,98772000.0,98143000.0,91613000.0,93867000.0,141898650.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,7639000.0,11052000.0,0.0,0.0,351723.0
Total non-current assets,169703000.0,168883000.0,151326000.0,150194000.0,192718688.0
Total assets,231468000.0,239129000.0,215310000.0,202285000.0,207393712.0
Payables,12692000.0,15597000.0,13258000.0,7346000.0,189039606.0
Short-term debt,11504000.0,14419000.0,11933000.0,8705000.0,889685.0
Total current liabilities,43953000.0,49706000.0,42151000.0,29640000.0,5841347.0
Long-term debt,87816000.0,86762000.0,91371000.0,96285000.0,1458908.0
Total debt,99320000.0,101181000.0,103304000.0,104990000.0,2348593.0
Deferred revenue,4553000.0,8866000.0,6764000.0,1665000.0,0.0
Tax Liabilities,204000.0,195000.0,2063000.0,183000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,23487.0
Total non-current liabilities,95987000.0,93670000.0,99212000.0,108259000.0,220969508.0
Total liabilities,139940000.0,143376000.0,141363000.0,137899000.0,226810855.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-188428000.0,-181096000.0,-196769000.0,-207694000.0,-72355830.0
Total shareholders equity,91528000.0,95753000.0,73947000.0,64386000.0,-19417143.0
Investments,0.0,0.0,0.0,0.0,0.0
Net Debt,97320000.0,95551000.0,98025000.0,99887000.0,2348593.0
Other Assets,5726000.0,5783000.0,5544000.0,5737000.0,-21557303.0
Other Liabilities,19757000.0,19690000.0,16960000.0,13589000.0,-184087944.0
