Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,619000000.0,900000000.0,985000000.0,472000000.0,830000000.0
Short-term investments,100000000.0,000000.0,000000.0,000000.0,50000000.0
Cash and short-term investments,100000000.0,000000.0,000000.0,000000.0,50000000.0
Receivables,961000000.0,753000000.0,705000000.0,684000000.0,734000000.0
Inventories,145000000.0,151000000.0,158000000.0,274000000.0,245000000.0
Total current assets,7329000000.0,7387000000.0,7264000000.0,7140000000.0,6817000000.0
Property, Plant & Equipment Net,3424000000.0,3555000000.0,3764000000.0,3846000000.0,3878000000.0
Goodwill and Intangible Assets,3020000000,2938000000,2901000000,2533000000,2456000000
Long-term investments,453000000.0,452000000.0,402000000.0,322000000.0,302000000.0
Tax assets,000000.0,000000.0,000000.0,108000000.0,106000000.0
Total non-current assets,4108000000.0,4414000000.0,4353000000.0,3917000000.0,3594000000.0
Total assets,9295000000.0,9446000000.0,9422000000.0,8907000000.0,8904000000.0
Payables,368000000.0,365000000.0,349000000.0,387000000.0,496000000.0
Short-term debt,20000000.0,12000000.0,14000000.0,1000000.0,2000000.0
Total current liabilities,918000000.0,887000000.0,944000000.0,1063000000.0,1192000000.0
Long-term debt,2437000000.0,2433000000.0,2440000000.0,1994000000.0,1720000000.0
Total debt,2437000000.0,2433000000.0,2440000000.0,1994000000.0,1720000000.0
Deferred revenue,223000000.0,229000000.0,288000000.0,324000000.0,289000000.0
Tax Liabilities,552000000.0,922000000.0,900000000.0,942000000.0,863000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,4108000000.0,4414000000.0,4353000000.0,3917000000.0,3594000000.0
Total liabilities,5026000000.0,5301000000.0,5297000000.0,4980000000.0,4785000000.0
Other comprehensive income,-1000000.0,1000000.0,0000000.0,6000000.0,-1000000.0
Retained earnings (deficit),2525000000.0,2454000000.0,2487000000.0,2330000000.0,2530000000.0
Total shareholders equity,4269000000.0,4145000000.0,4126000000.0,3927000000.0,4119000000.0
Investments,453000000.0,452000000.0,402000000.0,322000000.0,302000000.0
Net Debt,1838000000,1545000000,1469000000,1523000000,892000000
Other Assets,461000000,582000000,394000000,581000000,216000000
Other Liabilities,602000000,553000000,561000000,636000000,671000000
