date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1990-12-31_FY,1989-12-31_FY
,commonStockRepurchased,-223000000.0,-504000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-1296000000.0,0.0,0.0,-2459000000.0,-2410000000.0,0.0,-48000000.0,-49000000.0,-85000000.0,-82000000.0,-136000000.0,-100000000.0,-113000000.0,-124000000.0,-76000000.0,-70000000.0,-2947311180.72,-62000000.0,-4119000000.0,-324809990.0,-622046474.0,-686086827.0,-274320744.0,-388956750.0,-364873757.0
,otherFinancingActivites,-1402000000.0,-822000000.0,0.0,-400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1123910.0,827493753.0,5157856794.0,577345680.0,-72683100.0,-84247.0
,netCashUsedProvidedByFinancingActivities,-5438000000.0,-9021000000.0,-3880000000.0,-1752000000.0,-4220000000.0,-3612000000.0,-4041000000.0,-2685000000.0,-1243000000.0,-4912000000.0,-5248000000.0,-2281000000.0,-7765000000.0,-9425000000.0,14571894080.0,-434819650.0,-1959781177.76,-4171635906.53,-2101100000.0,-1321718160.0,-579060829.0,3607863660.0,204191184.0,987789600.0,752746945.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-402000000.0,7000000.0,-244000000.0,-341000000.0,185000000.0,-999000000.0,-1616000000.0,-1468000000.0,-382000000.0,-169000000.0,-463000000.0,269000000.0,-302000000.0,-261000000.0,-343991260.0,175616480.0,475888433.2,119800864.31,0.0,-106771450.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-438000000.0,350000000.0,0.0,1456000000.0,0.0,0.0,-3448000000.0,130000000.0,5712000000.0,-85000000.0,-4893000000.0,4836000000.0,-788000000.0,1273000000.0,1590000000.0,1288000000.0,-276715570.88,-39000000.0,386000000.0,-2496204110.0,80347.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,5604000000.0,0.0,0.0,5192000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4277000000.0,5065000000.0,3792000000.0,2202000000.0,3256702287.2,3536000000.0,3575000000.0,4431577130.0,296882165.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,6042000000.0,0.0,0.0,3736000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5065000000.0,3792000000.0,2202000000.0,914000000.0,3533417858.08,3575000000.0,3189000000.0,6927781240.0,296801818.0,293402142.0,49498422.0,3291391425.0,1271202983.0
,operatingCashFlow,0.0,0.0,3599000000.0,0.0,11831000000.0,2000000.0,12193000000.0,14344000000.0,15213000000.0,17483000000.0,16672000000.0,16148000000.0,16366000000.0,15551000000.0,15414000000.0,11139000000.0,10179265499.68,9191000000.0,8814000000.0,8831684780.0,5809088100.0,616362873.0,3923014968.0,1424399025.0,2562625246.0
,capitalExpenditure,-7020000000.0,-8410000000.0,0.0,-8992000000.0,-9147000000.0,0.0,340000000.0,561000000.0,939000000.0,811000000.0,315000000.0,242000000.0,276000000.0,198000000.0,129000000.0,113000000.0,0.0,424000000.0,88000000.0,-6773805570.0,-4156912739.0,-3732805242.0,-5022010410.0,-5424377700.0,-4347819176.0
,freeCashFlow,6176000000.0,0.0,3599000000.0,4804000000.0,2684000000.0,2000000.0,12533000000.0,14905000000.0,16152000000.0,18294000000.0,16987000000.0,16390000000.0,16642000000.0,15749000000.0,15543000000.0,11252000000.0,10179265499.68,9615000000.0,8902000000.0,2057879210.0,1652175361.0,-3116442369.0,-1098995442.0,-3999978675.0,-1785193930.0
