Date,2019-08-31,2018-08-25,2017-08-26,2016-08-27,2015-08-29,2014-08-30,2013-08-31,2012-08-25,2011-08-27,2010-08-28,2009-08-29
Cash and cash equivalents,385341000.0,270512000.0,349752000.0,363795000.0,276553000.0,191769000.0,197479000.0,120123000.0,48812000.0,121258000.0,60151000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,385341000.0,270512000.0,349752000.0,363795000.0,276553000.0,191769000.0,197479000.0,120123000.0,48812000.0,121258000.0,60151000.0
Receivables,203457000.0,200797000.0,187174000.0,156578000.0,151851000.0,152523000.0,141156000.0,135327000.0,128377000.0,105247000.0,97784000.0
Inventories,100916000.0,90176000.0,79068000.0,78887000.0,80449000.0,78858000.0,74351000.0,75420000.0,76460000.0,47630000.0,43586000.0
Total current assets,913791000.0,784800000.0,814226000.0,777614000.0,661823000.0,589290000.0,561394000.0,487680000.0,395190000.0,378024000.0,706411000.0
Property, Plant & Equipment Net,574509000.0,547996000.0,525115000.0,539818000.0,513853000.0,486282000.0,457686000.0,412204000.0,395067000.0,381199000.0,382770000.0
Goodwill and Intangible Assets,473898000.0,479906000.0,447854000.0,359305000.0,353182000.0,345125000.0,351707000.0,338668000.0,349154000.0,330894000.0,321225000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,4508000.0,27449000.0,30362000.0,10515000.0,1679000.0,14745000.0,8516000.0,12785000.0,11358000.0,14252000.0,18215000.0
Total non-current assets,1133529000.0,1058586000.0,1004902000.0,924393000.0,871414000.0,834871000.0,813468000.0,752854000.0,746330000.0,714271000.0,248115000.0
Total assets,2047320000.0,1843386000.0,1819128000.0,1702007000.0,1533237000.0,1424161000.0,1374862000.0,1240534000.0,1141520000.0,1092295000.0,1002099000.0
Payables,77918000.0,73500000.0,64691000.0,50884000.0,50826000.0,59177000.0,45633000.0,52340000.0,56064000.0,45931000.0,41180000.0
Short-term debt,0.0,0.0,0.0,0.0,1385000.0,7704000.0,111253000.0,6831000.0,20133000.0,81160000.0,6447000.0
Total current liabilities,189844000.0,198461000.0,177848000.0,152635000.0,184111000.0,191041000.0,264974000.0,145525000.0,152827000.0,201996000.0,126949000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,155000.0,155000.0,100155000.0,100163000.0,100304000.0,175568000.0
Total debt,0.0,0.0,0.0,0.0,1385000.0,7859000.0,111408000.0,106986000.0,120296000.0,181464000.0,182015000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,99377000.0,74806000.0,82273000.0,80639000.0,71230000.0,71613000.0,63804000.0,62689000.0,50890000.0,42756000.0,47866000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,216246000.0,179958000.0,188088000.0,184591000.0,106918000.0,98661000.0,96490000.0,198084000.0,190751000.0,182249000.0,248115000.0
Total liabilities,406090000.0,378419000.0,365936000.0,337226000.0,291029000.0,289702000.0,361464000.0,343609000.0,343578000.0,384245000.0,375064000.0
Other comprehensive income,-33688000.0,-25159000.0,-21518000.0,-28949000.0,-24413000.0,-2533000.0,1445000.0,7271000.0,9837000.0,1863000.0,-300000.0
Retained earnings (deficit),1588075000.0,1405239000.0,1386438000.0,1319142000.0,1197000000.0,1075572000.0,958508000.0,844676000.0,752530000.0,678876000.0,605262000.0
Total shareholders equity,1641230000.0,1464967000.0,1453192000.0,1364781000.0,1242208000.0,1134459000.0,1013398000.0,896925000.0,797942000.0,708050000.0,627035000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-385341000.0,-270512000.0,-349752000.0,-363795000.0,-275168000.0,-183910000.0,-86071000.0,-13137000.0,71484000.0,60206000.0,121864000.0
Other Assets,224077000.0,223315000.0,198232000.0,178354000.0,152970000.0,166140000.0,148408000.0,156810000.0,141541000.0,103889000.0,94167000.0
Other Liabilities,111926000.0,124961000.0,113157000.0,101751000.0,131900000.0,124160000.0,108088000.0,86354000.0,76630000.0,74905000.0,79322000.0
