date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1221000000.0,-402000000.0,-2393000000.0,-841000000.0,-955000000.0,-752000000.0,-822000000.0,-1413000000.0,-2001000000.0,-1083000000.0,-184000000.0,-2109000000.0,-3589000000.0,-3589000000.0,-3089000000.0,-2865000000.0,-7579000000.0,-4141000000.0,-3558000000.0,-3336000000.0,-1038000000.0,-1512721259.0,-2523242232.0,-98024870.0,-294004425.0,-814000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115000000.0,73000000.0,54000000.0,77000000.0,120000000.0,115000000.0,86000000.0,83000000.0,69000000.0,61000000.0,28000000.0,781396072.0,12901896.0,4006856.0,0.0,1033000000.0
,commonStockRepurchased,-393000000.0,-1733000000.0,-2038000000.0,-2071000000.0,-2052000000.0,-1842000000.0,-1505000000.0,-1400000000.0,-1400000000.0,-1420000000.0,-913000000.0,0.0,-1021000000.0,-1584000000.0,-1483000000.0,-1418000000.0,-273000000.0,-656000000.0,-203000000.0,0.0,-529000000.0,0.0,0.0,0.0,0.0,-271000000.0
,dividendsPaid,-1634000000.0,-1544000000.0,-1333000000.0,-1239000000.0,-1159000000.0,-996000000.0,-818000000.0,-724000000.0,-652000000.0,-585000000.0,-503000000.0,-474000000.0,-436000000.0,-418000000.0,-340000000.0,-275000000.0,-222000000.0,-191000000.0,-170000000.0,-150000000.0,-136000000.0,-118428528.0,-98300160.0,-78133692.0,-67984240.0,0.0
,otherFinancingActivites,-22000000.0,-84000000.0,2000000.0,-72000000.0,-65000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275000000.0,222000000.0,191000000.0,170000000.0,150000000.0,136000000.0,0.0,153594.0,0.0,0.0,-33000000.0
,netCashUsedProvidedByFinancingActivities,-2707000000.0,-1903000000.0,-2308000000.0,-2895000000.0,-2539000000.0,-2223000000.0,-2370000000.0,-1656000000.0,-1582000000.0,-1650000000.0,-1485000000.0,-884000000.0,-559000000.0,-1343000000.0,-1484000000.0,-1440000000.0,511000000.0,-605000000.0,-546000000.0,740000000.0,-679000000.0,-392294499.0,1944807228.0,41070274.0,-148989655.0,-82000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-1000000.0,0.0,-2000000.0,15000000.0,11000000.0,3000000.0,19000000.0,-3000000.0,14000000.0,7000000.0,-19000000.0,31000000.0,-47373600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,512000000.0,-171000000.0,206000000.0,-119000000.0,23000000.0,101000000.0,-162000000.0,59000000.0,54000000.0,-389000000.0,138000000.0,-61000000.0,103000000.0,131000000.0,117000000.0,-85000000.0,17000000.0,105000000.0,-28000000.0,38000000.0,-290000000.0,-11030108.0,-98099494.0,258961418.0,-12972420.0,-136000000.0
,cashAtEndOfPeriod,1100000000.0,588000000.0,759000000.0,553000000.0,176000000.0,153000000.0,52000000.0,214000000.0,155000000.0,101000000.0,490000000.0,352000000.0,413000000.0,310000000.0,179000000.0,62000000.0,147000000.0,130000000.0,25000000.0,53000000.0,15000000.0,305940364.0,263000000.0,365000000.0,106000000.0,119000000.0
,cashAtBeginningOfPeriod,588000000.0,759000000.0,553000000.0,672000000.0,153000000.0,52000000.0,214000000.0,155000000.0,101000000.0,490000000.0,352000000.0,413000000.0,310000000.0,179000000.0,62000000.0,147000000.0,130000000.0,25000000.0,53000000.0,15000000.0,305000000.0,316970472.0,361099494.0,106038582.0,118972420.0,255000000.0
,operatingCashFlow,6165000000.0,5923000000.0,5918000000.0,5516000000.0,5202000000.0,5140000000.0,4381000000.0,3548000000.0,3060000000.0,2976000000.0,2999000000.0,2279000000.0,2031000000.0,2417000000.0,2950000000.0,2705000000.0,2139000000.0,1976000000.0,1612000000.0,1621000000.0,1506000000.0,1282104922.0,1227369654.0,642671082.0,567037905.0,134000000.0
,capitalExpenditure,-2863000000.0,-3865000000.0,-3531000000.0,-2673000000.0,-2695000000.0,-2706000000.0,-2297000000.0,-1973000000.0,-1731000000.0,-1625000000.0,-1586000000.0,-1402000000.0,-1424000000.0,-1387000000.0,-1298000000.0,-1185672250.0,-1072000000.0,-1043000000.0,-938000000.0,-1058000000.0,-958000000.0,-939010510.0,-738172764.0,-577559672.0,-496038235.0,-326000000.0
,freeCashFlow,3302000000.0,2058000000.0,2387000000.0,2843000000.0,2507000000.0,2434000000.0,2084000000.0,1575000000.0,1329000000.0,1351000000.0,1413000000.0,877000000.0,607000000.0,1030000000.0,1652000000.0,1519327750.0,1067000000.0,933000000.0,674000000.0,563000000.0,548000000.0,343094412.0,489196890.0,65111410.0,70999670.0,-192000000.0
