Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,5319004.0,7679267.0,9007071.0,8691155.0,14155809.0,24196691.0,116013.0,865876.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,5319004.0,7679267.0,9007071.0,8691155.0,14155809.0,24196691.0,116013.0,865876.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,5648222.0,7930313.0,9282779.0,9524431.0,15225082.0,24430953.0,116013.0,905335.0
Property, Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,11551.0,11551.0,11551.0,7997.0,7997.0,555505.0,0.0,0.0
Total assets,5659773.0,7941864.0,9294330.0,9532428.0,15233079.0,24986458.0,116013.0,905335.0
Payables,476202.0,1048927.0,478223.0,927606.0,1011629.0,284915.0,96798.0,88712.0
Short-term debt,0.0,0.0,0.0,146052.0,126806.0,1442592.0,0.0,0.0
Total current liabilities,1634453.0,2074838.0,1411673.0,1834440.0,1847993.0,2284906.0,570409.0,334500.0
Long-term debt,0.0,0.0,0.0,4233059.0,4196422.0,1511461.0,979792.0,0.0
Total debt,0.0,0.0,0.0,4379111.0,4323228.0,2954053.0,979792.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,3701277.0,4095019.0,4233059.0,4196422.0,1518291.0,979792.0,0.0
Total liabilities,1634453.0,5776115.0,5506692.0,6067499.0,6044415.0,3803197.0,1550201.0,334500.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-78604735.0,-71038655.0,-58809143.0,-48060612.0,-35939149.0,-22691468.0,-19855003.0,-17837475.0
Total shareholders equity,4025320.0,2165749.0,3787638.0,3464929.0,9188664.0,21183261.0,-19659354.0,-17654331.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-5319004.0,-7679267.0,-9007071.0,-4312044.0,-9832581.0,-21242638.0,863779.0,-865876.0
Other Assets,329218.0,251046.0,275708.0,833276.0,1069273.0,234262.0,0.0,39459.0
Other Liabilities,1158251.0,1025911.0,933450.0,760782.0,709558.0,557399.0,473611.0,245788.0
