date,,2020-12-27_FY,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2016-12-25_FY,2015-12-27_FY,2014-12-28_FY,2013-12-29_FY,2012-12-30_FY,2011-12-25_FY,2010-12-26_FY,2009-12-27_FY,2008-12-28_FY,2007-12-30_FY,2006-12-31_FY,2005-12-25_FY,2004-12-26_FY,2003-12-28_FY,2002-12-29_FY,2001-12-30_FY,2000-12-31_FY,1999-12-26_FY,1998-12-27_FY,1997-12-28_FY,1996-12-29_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,0.0,0.0,0.0,548461000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39400000.0,88400000.0,65100000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,138653000.0,-23608000.0,23833000.0,174051000.0,65555000.0,-289367000.0,-336715000.0,681701000.0,26633000.0,-6955000.0,0.0,0.0,0.0,-20605000.0,0.0,0.0,0.0,0.0,0.0,-4553000.0,0.0,0.0,0.0,0.0,-89000000.0,-700000.0,-150500000.0,-26700000.0,26400000.0,3800000.0,-115000000.0
,netCashUsedForInvestingActivites,-199080000.0,93212000.0,-101095000.0,21019000.0,124468000.0,-30703000.0,-324717000.0,-353700000.0,646800000.0,-18300000.0,-40500000.0,8100000.0,-175500000.0,148300000.0,-288662000.0,-495500000.0,-192100000.0,-245900000.0,-360900000.0,337400000.0,-194960000.0,-82900000.0,-56200000.0,-119100000.0,-421700000.0,-253600000.0,112200000.0,-226200000.0,-5800000.0,-13300000.0,-97000000.0,77500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-252559000.0,-552000.0,-552000.0,-189768000.0,-223648000.0,-38857000.0,-19959000.0,-81584000.0,-590000.0,-592000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,41288000.0,4601000.0,761000.0,103026000.0,1120000.0,5086000.0,730000.0,364000.0,1010000.0,0.0,0.0,0.0,15988000.0,0.0,0.0,0.0,0.0,0.0,37503000.0,0.0,0.0,0.0,0.0,1900000.0,2600000.0,19900000.0,2000000.0,200000.0,400000.0,1500000.0
,commonStockRepurchased,0.0,4520000.0,41288000.0,0.0,-14923000.0,33733000.0,1120000.0,5100000.0,700000.0,400000.0,1000000.0,20500000.0,-200000.0,-4000000.0,-52267000.0,-43000000.0,-252100000.0,-175300000.0,-62700000.0,-566400000.0,-580584000.0,-395800000.0,-441900000.0,-154400000.0,-43300000.0,-50000000.0,-232800000.0,-255200000.0,0.0,0.0,-49400000.0,-61100000.0
,dividendsPaid,-38437000.0,-31604000.0,-26418000.0,-26004000.0,-25897000.0,-26599000.0,-24858000.0,-6000000.0,0.0,-3435000.0,0.0,0.0,-108500000.0,-125100000.0,-100104000.0,-94500000.0,-90100000.0,-85500000.0,-80300000.0,-77000000.0,-75398000.0,-72000000.0,-69600000.0,-61900000.0,-55500000.0,-54300000.0,-58300000.0,-47100000.0,-54900000.0,-32600000.0,-51400000.0,-38400000.0
,otherFinancingActivites,0.0,219303000.0,-10494000.0,-4064000.0,3193000.0,2303000.0,177816000.0,484399000.0,820489000.0,-250000000.0,589916000.0,0.0,0.0,0.0,45136000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000.0,0.0,-200000.0,-100000.0,-200000.0,0.0
,netCashUsedProvidedByFinancingActivities,-44973000.0,-295291000.0,3824000.0,-26019000.0,-237024000.0,-217960000.0,-61386000.0,-19300000.0,-80900000.0,-250200000.0,220700000.0,-286200000.0,-67400000.0,-280500000.0,-106192000.0,204400000.0,-249200000.0,-218700000.0,72600000.0,-825700000.0,-389715000.0,-490400000.0,-466100000.0,-265300000.0,-56600000.0,8500000.0,-294400000.0,-25600000.0,-116900000.0,-134900000.0,-160800000.0,-265900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-100000.0,-983000.0,507000.0,-237000.0,-1243000.0,-526000.0,300000.0,100000.0,0.0,-300000.0,1100000.0,600000.0,800000.0,-41000.0,-700000.0,300000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,53880000.0,-12281000.0,58863000.0,82219000.0,-8917000.0,-70831000.0,-306138000.0,-337700000.0,645300000.0,-194500000.0,333100000.0,-20300000.0,5300000.0,-20800000.0,27433000.0,2500000.0,2900000.0,2500000.0,-15000000.0,-17100000.0,5182000.0,27900000.0,-70800000.0,67700000.0,-52300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,301964000.0,229223000.0,241774000.0,182911000.0,96859000.0,105776000.0,176562000.0,482800000.0,820500000.0,175200000.0,369600000.0,36500000.0,56800000.0,51600000.0,72360000.0,44900000.0,42300000.0,39500000.0,37000000.0,51900000.0,69043000.0,63900000.0,36000000.0,106800000.0,39100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,247518000.0,241504000.0,182911000.0,100692000.0,105776000.0,176607000.0,482700000.0,820500000.0,175200000.0,369700000.0,36500000.0,56800000.0,51500000.0,72400000.0,44927000.0,42400000.0,39400000.0,37000000.0,52000000.0,69000000.0,63861000.0,36000000.0,106800000.0,39100000.0,91400000.0,41400000.0,42100000.0,118500000.0,85200000.0,32300000.0,76000000.0,12800000.0
,operatingCashFlow,297933000.0,189898000.0,157117000.0,86712000.0,103876000.0,179075000.0,80491000.0,34900000.0,79300000.0,73900000.0,153300000.0,256800000.0,247600000.0,110700000.0,422328000.0,294300000.0,444000000.0,466300000.0,273300000.0,471200000.0,589857000.0,601100000.0,451500000.0,452200000.0,426000000.0,295200000.0,181600000.0,175300000.0,156000000.0,201100000.0,214100000.0,251600000.0
,capitalExpenditure,0.0,-45441000.0,-77487000.0,-84753000.0,-30095000.0,-26965000.0,-35350000.0,-16942000.0,-34888000.0,-44887000.0,-33565000.0,-51100000.0,-167000000.0,-380300000.0,-332305000.0,-221300000.0,-153800000.0,-120900000.0,-160689000.0,-90400000.0,-381578000.0,-73400000.0,-81600000.0,-152700000.0,-211300000.0,-200700000.0,-186200000.0,-75700000.0,-47100000.0,-39700000.0,-100800000.0,-229600000.0
,freeCashFlow,297933000.0,144457000.0,79630000.0,1959000.0,73781000.0,152110000.0,45141000.0,18000000.0,44400000.0,29000000.0,119700000.0,205700000.0,80600000.0,-269600000.0,90023000.0,73000000.0,290200000.0,345400000.0,112600000.0,380800000.0,208279000.0,527700000.0,369900000.0,299500000.0,214700000.0,94500000.0,-4600000.0,99600000.0,108900000.0,161400000.0,113300000.0,22000000.0
