Date,2016-12,2015-12,2014-12,2013-12,2012-12
Cash and cash equivalents,1421000000.0,2229000000.0,2278000000.0,1193000000.0,929000000.0
Short-term investments,4211000000.0,43000000.0,33000000.0,23000000.0,351000000.0
Cash and short-term investments,4211000000.0,43000000.0,33000000.0,23000000.0,351000000.0
Receivables,9882000000.0,6341000000.0,4621000000.0,4070000000.0,3721000000.0
Inventories,3360000000.0,2130000000.0,1951000000.0,1310000000.0,1023000000.0
Total current assets,54127000000.0,18354000000.0,15549000000.0,14266000000.0,12823000000.0
Property, Plant & Equipment Net,41090000000.0,14174000000.0,11589000000.0,9524000000.0,8480000000.0
Goodwill and Intangible Assets,2014000000,0,0,0,0
Long-term investments,5290000000.0,3861000000.0,3623000000.0,4366000000.0,3974000000.0
Tax assets,1232000000.0,7000000.0,47000000.0,000000.0,000000.0
Total non-current assets,36160000000.0,9100000000.0,6951000000.0,5873000000.0,4441000000.0
Total assets,77277000000.0,29097000000.0,24432000000.0,20862000000.0,18847000000.0
Payables,11685000000.0,4097000000.0,3045000000.0,2553000000.0,1863000000.0
Short-term debt,3147000000.0,61000000.0,92000000.0,208000000.0,1108000000.0
Total current liabilities,30063000000.0,7061000000.0,5895000000.0,4028000000.0,4342000000.0
Long-term debt,14595000000.0,3910000000.0,2587000000.0,2024000000.0,1558000000.0
Total debt,14595000000.0,3910000000.0,2587000000.0,2024000000.0,1558000000.0
Deferred revenue,200000000.0,000000.0,000000.0,000000.0,000000.0
Tax Liabilities,3796000000.0,863000000.0,499000000.0,548000000.0,354000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,36160000000.0,9100000000.0,6951000000.0,5873000000.0,4441000000.0
Total liabilities,66223000000.0,16161000000.0,12846000000.0,9901000000.0,8783000000.0
Other comprehensive income,4164000000.0,10064000000.0,6923000000.0,8190000000.0,7490000000.0
Retained earnings (deficit),-11000000.0,853000000.0,458000000.0,752000000.0,555000000.0
Total shareholders equity,11054000000.0,12936000000.0,11586000000.0,10961000000.0,10064000000.0
Investments,5290000000.0,3861000000.0,3623000000.0,4366000000.0,3974000000.0
Net Debt,16321000000,1742000000,401000000,1039000000,1737000000
Other Assets,8615000000,312000000,290000000,376000000,369000000
Other Liabilities,27001000000,5130000000,5223000000,3530000000,2889000000
