Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,0000000.0,8000000.0,1000000.0,3000000.0,13000000.0
Stock-based compensation,,,,,
Operating Cash Flow,29000000.0,54000000.0,36000000.0,38000000.0,53000000.0
Capital Expenditure,-0000000.0,000000.0,000000.0,000000.0,000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,-605000000,-78000000,52000000,-234000000,-235000000
Investing Cash flow,-431000000.0,34000000.0,284000000.0,-125000000.0,-152000000.0
Issuance (repayment) of debt,-240000000.0,-287000000.0,-231000000.0,-173000000.0,-104000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,377000000.0,-66000000.0,-334000000.0,131000000.0,99000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,-24000000.0,22000000.0,-14000000.0,44000000.0,0000000.0
Free Cash Flow,29000000.0,54000000.0,36000000.0,38000000.0,53000000.0
Net Cash/Marketcap,,,,,
