Date,2018-03,2017-03,2016-03,2015-03,2014-03
Revenue,2054000000.0,1922000000.0,1728000000.0,1657000000.0,1494000000.0
Revenue Growth,,,,,
Cost of Revenue,1324000000.0,1247000000.0,1096000000.0,1078000000.0,987000000.0
Gross Profit,730000000.0,675000000.0,632000000.0,579000000.0,506000000.0
R&D Expenses,33000000.0,30000000.0,30000000.0,32000000.0,33000000.0
SG&A Expense,311000000.0,292000000.0,254000000.0,246000000.0,224000000.0
Operating Expenses,345000000.0,322000000.0,284000000.0,277000000.0,258000000.0
Operating Income,386000000.0,353000000.0,348000000.0,302000000.0,249000000.0
Interest Expense,33000000.0,28000000.0,27000000.0,10000000.0,4000000.0
Earnings before Tax,174000000.0,367000000.0,330000000.0,323000000.0,55000000.0
Income Tax Expense,28000000.0,90000000.0,86000000.0,31000000.0,-45000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,146000000.0,276000000.0,244000000.0,291000000.0,100000000.0
Preferred Dividends,,,,,
Net Income Com,146000000.0,276000000.0,244000000.0,291000000.0,100000000.0
EPS,0.33,0.62,0.55,0.65,0.22
EPS Diluted,0.33,0.62,0.55,0.65,0.22
Weighted Average Shs Out,441000000.0,443000000.0,445000000.0,445000000.0,443000000.0
Weighted Average Shs Out (Dil),442000000.0,444000000.0,447000000.0,446000000.0,445000000.0
Dividend per Share,,,,,
Gross Margin,0.3554040895813,0.35119667013528,0.36574074074074,0.34942667471334,0.33868808567604
EBITDA Margin,0.14556962025316,0.24921956295525,0.25289351851852,0.24321062160531,0.080321285140562
EBIT Margin,0.10077896786758,0.20499479708637,0.20659722222222,0.20036210018105,0.039491298527443
Profit Margin,0.071080817916261,0.14360041623309,0.1412037037037,0.17561858780929,0.066934404283802
Free Cash Flow margin,,,,,
EBITDA,299000000.0,479000000.0,437000000.0,403000000.0,120000000.0
EBIT,207000000,394000000,357000000,332000000,59000000
Consolidated Income,146000000.0,276000000.0,244000000.0,291000000.0,100000000.0
Earnings Before Tax Margin,0.084712755598832,0.19094693028096,0.19097222222222,0.1949305974653,0.036813922356091
Net Profit Margin,0.071080817916261,0.14360041623309,0.1412037037037,0.17561858780929,0.066934404283802
