Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,1125000000.0,1293000000.0,11000000.0,13000000.0,11000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,332000000.0,338000000.0,326000000.0,334000000.0,348000000.0
Inventories,274000000.0,271000000.0,274000000.0,243000000.0,229000000.0
Total current assets,10595000000.0,10510000000.0,10074000000.0,9757000000.0,9028000000.0
Property, Plant & Equipment Net,9125000000.0,8957000000.0,8662000000.0,8280000000.0,7746000000.0
Goodwill and Intangible Assets,169000000,169000000,169000000,169000000,169000000
Long-term investments,258000000.0,223000000.0,201000000.0,199000000.0,184000000.0
Tax assets,,,,,
Total non-current assets,6044000000.0,6023000000.0,6127000000.0,5780000000.0,5512000000.0
Total assets,12458000000.0,13570000000.0,10739000000.0,10476000000.0,9795000000.0
Payables,340000000.0,324000000.0,353000000.0,388000000.0,327000000.0
Short-term debt,919000000.0,889000000.0,410000000.0,548000000.0,293000000.0
Total current liabilities,1449000000.0,1385000000.0,916000000.0,1071000000.0,770000000.0
Long-term debt,3313000000.0,3365000000.0,3745000000.0,3488000000.0,3516000000.0
Total debt,3313000000.0,3365000000.0,3745000000.0,3488000000.0,3516000000.0
Deferred revenue,,,,,
Tax Liabilities,746000000.0,1456000000.0,1284000000.0,1216000000.0,1092000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,6044000000.0,6023000000.0,6127000000.0,5780000000.0,5512000000.0
Total liabilities,7493000000.0,7408000000.0,7043000000.0,6851000000.0,6282000000.0
Other comprehensive income,-2000000.0,-7000000.0,-12000000.0,-19000000.0,-25000000.0
Retained earnings (deficit),738000000.0,1119000000.0,1024000000.0,968000000.0,871000000.0
Total shareholders equity,4965000000.0,6162000000.0,3696000000.0,3625000000.0,3513000000.0
Investments,258000000.0,223000000.0,201000000.0,199000000.0,184000000.0
Net Debt,3107000000,2961000000,4144000000,4023000000,3798000000
Other Assets,227000000,218000000,82000000,166000000,225000000
Other Liabilities,456000000,492000000,435000000,348000000,354000000
