date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,5704600000.0,3970300000.0,2615300000.0,1592200000.0,1031000000.0,1267600000.0,1281000000.0,1165400000.0,902300000.0,1015500000.0,1068300000.0,1057500000.0,-70000000.0,1182500000.0,1647500000.0,1393900000.0,1648700000.0,1255400000.0,667300000.0,411400000.0,46100000.0,295200000.0,456700000.0,400000000.0,313700000.0,250500000.0,274300000.0
,depreciationAndAmortization,331800000.0,306100000.0,262400000.0,236100000.0,199500000.0,150500000.0,97100000.0,101300000.0,94400000.0,88500000.0,129000000.0,127600000.0,133600000.0,417500000.0,356600000.0,315700000.0,292100000.0,100300000.0,83900000.0,81000000.0,77600000.0,71800000.0,56100000.0,36600000.0,23800000.0,20400000.0,19300000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,89400000.0,90200000.0,77200000.0,95400000.0,85200000.0,66200000.0,51400000.0,64900000.0,63400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,2296400000.0,-5466700000.0,-5213200000.0,-3812900000.0,-2500200000.0,-3127700000.0,-336300000.0,-1733000000.0,-1029000000.0,-453000000.0,-1019000000.0,-265000000.0,-125000000.0,-284000000.0,56000000.0,-761000000.0,-984000000.0,-1454000000.0,-1531000000.0,-343000000.0,-530000000.0,-774000000.0,-481000000.0,-917000000.0,-530000000.0,-354000000.0,500200000.0
,accountsReceivables,-1293300000.0,-1693000000.0,-1497300000.0,-1301800000.0,-906700000.0,-623700000.0,-368800000.0,-316600000.0,-336800000.0,-191400000.0,-283600000.0,-46200000.0,-13500000.0,221500000.0,-11400000.0,-221500000.0,-323000000.0,-410400000.0,-279000000.0,124200000.0,203400000.0,-288900000.0,38600000.0,-214900000.0,-158100000.0,-53200000.0,-159200000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95500000.0,71700000.0,651300000.0,992800000.0,1478200000.0,1419200000.0,435200000.0,465400000.0,789600000.0,118700000.0,688200000.0,500400000.0,365500000.0,365400000.0
,otherWorkingCapital,-26000000.0,-36815000000.0,-31348300000.0,-26135100000.0,-22322200000.0,-19822000000.0,-16694300000.0,-16358000000.0,-14625000000.0,-13596000000.0,-13143000000.0,-12124000000.0,-11859000000.0,-11734000000.0,-11450000000.0,-11506000000.0,-10745000000.0,-9761000000.0,-8307000000.0,-6776000000.0,-6433000000.0,-5903000000.0,-5129000000.0,-4648000000.0,-3731000000.0,-3201000000.0,-2847000000.0
,otherNonCashItems,0.0,0.0,0.0,1000000.0,-1600000.0,900000.0,4800000.0,4300000.0,1800000.0,100000.0,-6400000.0,0.0,0.0,-284100000.0,-225600000.0,-223300000.0,-899100000.0,-11000000.0,0.0,0.0,-689000000.0,-773400000.0,-173200000.0,-862600000.0,-501900000.0,-431800000.0,-342500000.0
,netCashProvidedByOperatingActivites,6905600000.0,6261600000.0,6284800000.0,3756800000.0,2701900000.0,2292900000.0,1725600000.0,1899900000.0,1691400000.0,1497900000.0,1679300000.0,1486800000.0,1549200000.0,1791000000.0,2024600000.0,1994000000.0,2662500000.0,2436900000.0,1912000000.0,1234600000.0,822400000.0,775100000.0,618000000.0,734700000.0,652200000.0,530600000.0,451300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-223500000.0,-363500000.0,-266000000.0,-155700000.0,-215000000.0,-130700000.0,-108100000.0,-140400000.0,-127700000.0,-78900000.0,-64700000.0,-66600000.0,-98500000.0,-136300000.0,-334300000.0,-219300000.0,-192000000.0,-171100000.0,-89900000.0,-74900000.0,-130300000.0,-147500000.0,-174200000.0,-121900000.0,-35800000.0,-38300000.0,-58200000.0
,acquisitionsNet,0.0,0.0,0.0,-18000000.0,0.0,-753000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-36381900000.0,-29145100000.0,-21691800000.0,-14843400000.0,-12044800000.0,-9958200000.0,-9213200000.0,-7422800000.0,-6100500000.0,-7076000000.0,-5068600000.0,-10917000000.0,-9417500000.0,-16831500000.0,-10425800000.0,-33216900000.0,-728600000.0,-10343000000.0,-8605600000.0,-6631200000.0,-6486400000.0,-7171400000.0,-4974200000.0,-7671100000.0,-5172500000.0,-3362500000.0,-1951200000.0
,salesMaturitiesOfInvestments,30382200000.0,25111000000.0,14901800000.0,11628800000.0,9729700000.0,8927900000.0,8508500000.0,6050800000.0,6003500000.0,6407000000.0,4638800000.0,9803200000.0,8202400000.0,17026800000.0,10116400000.0,687000000.0,717900000.0,8398000000.0,8265200000.0,6590600000.0,4312700000.0,5258300000.0,2729800000.0,5710900000.0,3314900000.0,1725200000.0,828700000.0
,otherInvestingActivites,83600000.0,6000000.0,11700000.0,-33600000.0,59400000.0,-8200000.0,-30000000.0,152200000.0,-44000000.0,0.0,0.0,0.0,0.0,35100000.0,-138900000.0,31167000000.0,-645800000.0,-37100000.0,-1661000000.0,-1366900000.0,1793300000.0,994100000.0,1819500000.0,1412200000.0,1276700000.0,1156000000.0,590700000.0
