Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,28611000.0,25463000.0,47392000.0,30336000.0,38320000.0,20856000.0,39200000.0,5035000.0,9745000.0,8070000.0
Short-term investments,143377000.0,160673000.0,3918000.0,4209000.0,2285000.0,1993000.0,2391000.0,9905000.0,,
Cash and short-term investments,171988000.0,186136000.0,51310000.0,34545000.0,40605000.0,22849000.0,41591000.0,14940000.0,,
Receivables,0.0,8073000.0,3202000.0,2914000.0,2904000.0,2186000.0,2455000.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,171988000.0,194209000.0,54512000.0,37459000.0,43509000.0,25035000.0,44046000.0,14940000.0,,
Property Plant & Equipment Net,32352000.0,35788000.0,8227000.0,8882000.0,9453000.0,6324000.0,6552000.0,6350000.0,4659000.0,3225000.0
Goodwill and Intangible Assets,110563000.0,110660000.0,11388000.0,11607000.0,11868000.0,9973000.0,10440000.0,11155000.0,11638000.0,12571000.0
Long-term investments,397063000.0,15815000.0,42736000.0,26364000.0,32618000.0,18177000.0,34647000.0,2603000.0,,
Tax assets,14104000.0,16903000.0,6780000.0,6716000.0,10083000.0,8281000.0,8174000.0,6255000.0,5937000.0,4559000.0
Total non-current assets,2529307000.0,2420043000.0,1087931000.0,998648000.0,873136000.0,691150000.0,679766000.0,596433000.0,,
Total assets,2701295000.0,2614252000.0,1142443000.0,1036107000.0,916645000.0,716185000.0,723812000.0,611373000.0,586654000.0,610674000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,19200000.0,15200000.0,6400000.0,6700000.0,8400000.0,6900000.0,10300000.0,0.0,,
Total current liabilities,19200000.0,15200000.0,6400000.0,6700000.0,8400000.0,6900000.0,10300000.0,0.0,,
Long-term debt,47089000.0,10000000.0,6400000.0,6700000.0,8400000.0,0.0,0.0,0.0,,
Total debt,66289000.0,25200000.0,12800000.0,13400000.0,16800000.0,6900000.0,10300000.0,0.0,58908000.0,52020000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,2097600000.0,1865156000.0,912982000.0,825294000.0,742425000.0,540359000.0,550977000.0,461095000.0,430974000.0,455791000.0
Total non-current liabilities,47252000.0,26903000.0,13180000.0,13416000.0,18483000.0,8281000.0,-8174000.0,0.0,,
Total liabilities,2353005000.0,2291480000.0,1016099000.0,916471000.0,802666000.0,609571000.0,620636000.0,512322000.0,492323000.0,513550000.0
Other comprehensive income,305654000,304932000,104884000,104389000,104072000,97242999.99,96955999.99,96645000,-3334000.0,-3489000.0
Retained earnings (deficit),44985000.0,18753000.0,22126000.0,15735000.0,12805000.0,12561000.0,9201000.0,5472000.0,1071000.0,4053000.0
Total shareholders equity,348290000.0,322772000.0,126344000.0,119636000.0,113979000.0,106614000.0,103176000.0,99051000.0,94331000.0,97124000.0
Investments,540440000.0,176488000.0,46654000.0,30573000.0,34903000.0,20170000.0,37038000.0,12508000.0,519768000.0,539256000.0
Net Debt,37678000.0,-263000.0,-34592000.0,-16936000.0,-21520000.0,-13956000.0,-28900000.0,-5035000.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,2286553000.0,2249377000.0,996519000.0,896355000.0,775783000.0,594390000.0,618510000.0,512322000.0,,
