Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Depreciation & Amortization,23157000.0,20969000.0,15522000.0,12464000.0,8542000.0,7238000.0,7668000.0
Stock-based compensation,0.0,284000.0,300000.0,0.0,0.0,0.0,0.0
Operating Cash Flow,-5031000.0,14209000.0,-3085000.0,2511000.0,-4810000.0,10734000.0,-7283000.0
Capital Expenditure,-13117000.0,-7027000.0,-22220000.0,-10431000.0,-21239000.0,-20001000.0,-12145000.0
Acquisitions and disposals,-6000000.0,-7873000.0,0.0,0.0,0.0,3000.0,0.0
Investment purchases and sales,391000.0,-29000.0,-2489000.0,1036000.0,1225000.0,3115000.0,2173000.0
Investing Cash flow,-18726000.0,-14929000.0,-24709000.0,-9395000.0,-16381000.0,-20629000.0,-9972000.0
Issuance (repayment) of debt,19740000.0,17232000.0,33342000.0,10918000.0,9185000.0,8372000.0,9177000.0
Issuance (buybacks) of shares,0.0,0.0,800000.0,0.0,1821000.0,0.0,0.0
Dividend payments,-2714000.0,-2471000.0,-741000.0,0.0,0.0,0.0,0.0
Financing Cash Flow,17026000.0,14761000.0,31542000.0,9509000.0,33525000.0,8372000.0,9177000.0
Effect of forex changes on cash,-1152000.0,-36000.0,499000.0,720000.0,730000.0,2254000.0,5650000.0
Net cash flow / Change in cash,-7883000.0,14005000.0,4247000.0,3345000.0,13064000.0,731000.0,-2428000.0
Free Cash Flow,-18148000.0,7182000.0,-25305000.0,-7920000.0,-26049000.0,-9267000.0,-19428000.0
Net Cash/Marketcap,-0.6871,-0.7127,-0.4665,-0.3137,-0.3114,-0.337,-0.337
