Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,378000000.0,507000000.0,1241000000.0,1069000000.0,1105000000.0
Short-term investments,37000000.0,000000.0,000000.0,000000.0,000000.0
Cash and short-term investments,37000000.0,000000.0,000000.0,000000.0,000000.0
Receivables,2142000000.0,2097000000.0,2475000000.0,4069000000.0,4224000000.0
Inventories,1133000000.0,1315000000.0,1484000000.0,2099000000.0,2165000000.0
Total current assets,3974000000.0,6870000000.0,9237000000.0,15784000000.0,16093000000.0
Property, Plant & Equipment Net,3082000000.0,4879000000.0,6846000000.0,12111000000.0,13484000000.0
Goodwill and Intangible Assets,58000000,461000000,470000000,662000000,762000000
Long-term investments,189000000.0,355000000.0,460000000.0,423000000.0,000000.0
Tax assets,000000.0,4000000.0,4000000.0,4000000.0,000000.0
Total non-current assets,5790000000.0,7747000000.0,7919000000.0,9249000000.0,12639000000.0
Total assets,10343000000.0,13500000000.0,17640000000.0,27108000000.0,27450000000.0
Payables,2322000000.0,2472000000.0,3960000000.0,5238000000.0,5640000000.0
Short-term debt,10407000000.0,9010000000.0,9124000000.0,10112000000.0,6716000000.0
Total current liabilities,16036000000.0,14101000000.0,15661000000.0,18077000000.0,14303000000.0
Long-term debt,1628000000.0,2524000000.0,3527000000.0,4571000000.0,8023000000.0
Total debt,1628000000.0,2524000000.0,3527000000.0,4571000000.0,8023000000.0
Deferred revenue,749000000.0,799000000.0,813000000.0,792000000.0,000000.0
Tax Liabilities,13000000.0,000000.0,000000.0,000000.0,000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,5790000000.0,7747000000.0,7919000000.0,9249000000.0,12639000000.0
Total liabilities,21826000000.0,21848000000.0,23580000000.0,27326000000.0,26942000000.0
Other comprehensive income,120000000.0,-55000000.0,180000000.0,312000000.0,290000000.0
Retained earnings (deficit),-18746000000.0,-15428000000.0,-13253000000.0,-7651000000.0,-6351000000.0
Total shareholders equity,-11483000000.0,-8348000000.0,-5940000000.0,-217000000.0,508000000.0
Investments,189000000.0,355000000.0,460000000.0,423000000.0,000000.0
Net Debt,11657000000,11027000000,11410000000,13614000000,13634000000
Other Assets,2629000000,3197000000,3975000000,4828000000,4758000000
Other Liabilities,2244000000,4125000000,3254000000,3202000000,4342000000
