Date,2016-12,2015-12,2014-12,2013-12,2012-12
Cash and cash equivalents,60000000.0,23000000.0,14000000.0,61000000.0,32000000.0
Short-term investments,000000.0,000000.0,000000.0,6000000.0,000000.0
Cash and short-term investments,000000.0,000000.0,000000.0,6000000.0,000000.0
Receivables,160000000.0,160000000.0,186000000.0,80000000.0,73000000.0
Inventories,126000000.0,122000000.0,134000000.0,40000000.0,38000000.0
Total current assets,1207000000.0,1182000000.0,1469000000.0,742000000.0,777000000.0
Property, Plant & Equipment Net,836000000.0,713000000.0,928000000.0,490000000.0,513000000.0
Goodwill and Intangible Assets,28000000,29000000,31000000,2000000,3000000
Long-term investments,172000000.0,168000000.0,198000000.0,69000000.0,87000000.0
Tax assets,000000.0,000000.0,13000000.0,000000.0,000000.0
Total non-current assets,1894000000.0,1792000000.0,1820000000.0,922000000.0,1037000000.0
Total assets,1585000000.0,1502000000.0,1830000000.0,947000000.0,936000000.0
Payables,000000.0,000000.0,150000000.0,58000000.0,52000000.0
Short-term debt,86000000.0,41000000.0,53000000.0,44000000.0,24000000.0
Total current liabilities,379000000.0,313000000.0,374000000.0,213000000.0,171000000.0
Long-term debt,1023000000.0,1005000000.0,932000000.0,295000000.0,337000000.0
Total debt,1023000000.0,1005000000.0,932000000.0,295000000.0,337000000.0
Deferred revenue,16000000.0,25000000.0,35000000.0,47000000.0,57000000.0
Tax Liabilities,000000.0,000000.0,35000000.0,000000.0,000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,1894000000.0,1792000000.0,1820000000.0,922000000.0,1037000000.0
Total liabilities,2273000000.0,2105000000.0,2194000000.0,1135000000.0,1208000000.0
Other comprehensive income,-179000000.0,-171000000.0,-124000000.0,-64000000.0,-148000000.0
Retained earnings (deficit),-757000000.0,-672000000.0,-469000000.0,-296000000.0,-290000000.0
Total shareholders equity,-688000000.0,-603000000.0,-365000000.0,-188000000.0,-272000000.0
Investments,172000000.0,168000000.0,198000000.0,69000000.0,87000000.0
Net Debt,1049000000,1023000000,971000000,278000000,329000000
Other Assets,204000000,287000000,326000000,199000000,191000000
Other Liabilities,744000000,663000000,602000000,367000000,350000000
