date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,18646000.0,0.0,0.0,0.0,-40000000.0,-41002000.0,-115000000.0,-40000000.0,-135000000.0,-20000000.0,-1062038000.0,-3816733000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14537000.0,3802000.0,12372000.0,25358000.0,4927000.0,2194000.0,3554000.0,13601000.0,5437000.0,2900000.0,2000000.0,3100000.0,3000000.0,1300000.0,900000.0
,commonStockRepurchased,-28505000.0,-42779000.0,0.0,0.0,0.0,-59654000.0,0.0,0.0,-77610000.0,0.0,0.0,0.0,0.0,-17621000.0,-28407000.0,0.0,0.0,0.0,0.0,-23198000.0,-450000.0,0.0,-19100000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-260335000.0,-313421000.0,-308430000.0,-305515000.0,-300152000.0,-298367000.0,-264386000.0,-93053000.0,-30049000.0,-26741000.0,-22254000.0,-21111000.0,-19333000.0,-18638000.0,-17712000.0,-16866000.0,-16222000.0,-16026000.0,-15221000.0,-15047000.0,-14175000.0,-13800000.0,-13800000.0,-13000000.0,-12500000.0,-12400000.0,-12000000.0
,otherFinancingActivites,-12480000.0,-23182000.0,-7114000.0,-1434000.0,-4089000.0,-6842000.0,23567000.0,8143000.0,1789000.0,12511000.0,3344000.0,1217000.0,24868000.0,1473000.0,10189000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-297220000.0,-376329000.0,-309189000.0,-296415000.0,-343201000.0,94912000.0,-332569000.0,-111593000.0,-218197000.0,-8789000.0,-186150000.0,6683000.0,76805000.0,192865000.0,-2407000.0,8492000.0,-41295000.0,116168000.0,38333000.0,-24644000.0,-14188000.0,-50700000.0,58900000.0,-9900000.0,-26200000.0,10600000.0,-14200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,153776000.0,56786000.0,-237020000.0,-384186000.0,176177000.0,357068000.0,-86959000.0,351773000.0,-268151000.0,301226000.0,-33122000.0,19973000.0,32298000.0,55362000.0,-254899000.0,223456000.0,27107000.0,-8694000.0,-81943000.0,14875000.0,86329000.0,-2700000.0,-3500000.0,0.0,-2700000.0,0.0,0.0
,cashAtEndOfPeriod,536747000.0,382971000.0,284355000.0,521375000.0,905561000.0,717977000.0,360909000.0,447868000.0,96095000.0,364246000.0,63020000.0,141486000.0,121513000.0,89215000.0,33853000.0,288752000.0,65296000.0,38189000.0,46883000.0,122962000.0,108087000.0,21800000.0,24500000.0,0.0,16800000.0,0.0,0.0
,cashAtBeginningOfPeriod,382971000.0,326185000.0,521375000.0,905561000.0,729384000.0,360909000.0,447868000.0,96095000.0,364246000.0,63020000.0,96142000.0,121513000.0,89215000.0,33853000.0,288752000.0,65296000.0,38189000.0,46883000.0,128826000.0,108087000.0,21758000.0,24500000.0,28000000.0,16900000.0,19500000.0,29400000.0,61700000.0
,operatingCashFlow,538881000.0,855751000.0,544531000.0,357217000.0,753597000.0,1418744000.0,1118527000.0,997185000.0,1000332000.0,977552000.0,462288000.0,897319000.0,610828000.0,561067000.0,296390000.0,212238000.0,135400000.0,96504000.0,201395000.0,278856000.0,201836000.0,158700000.0,113500000.0,165600000.0,124900000.0,88600000.0,79900000.0
,capitalExpenditure,3123000.0,-458402000.0,-466584000.0,-397567000.0,-257169000.0,-1133482000.0,-952892000.0,-809066000.0,-1097680000.0,-694264000.0,-329572000.0,-880753000.0,-705635000.0,-894214000.0,-528905000.0,-86805000.0,-88972000.0,-246301000.0,-312064000.0,-274670000.0,-131932000.0,-123000000.0,-266300000.0,-161200000.0,-110000000.0,-110800000.0,-102900000.0
,freeCashFlow,398086000.0,397349000.0,77947000.0,-40350000.0,496428000.0,285262000.0,165635000.0,188119000.0,-97348000.0,283288000.0,132716000.0,16566000.0,-94807000.0,-333147000.0,-232515000.0,125433000.0,46428000.0,-149797000.0,-110669000.0,4186000.0,69904000.0,35700000.0,-152800000.0,4400000.0,14900000.0,-22200000.0,-23000000.0
