Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,88013000.0,86800000.0,42368000.0,31832000.0,58431000.0,12017000.0,28058775.0,11270286.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,88013000.0,86800000.0,42368000.0,31832000.0,58431000.0,12017000.0,28058775.0,11270286.0
Receivables,42013000.0,56927000.0,45885000.0,48830000.0,35496000.0,105844000.0,185304722.0,88293002.0
Inventories,626000.0,307000.0,39034000.0,3295000.0,1569000.0,7683000.0,29410947.0,140884063.0
Total current assets,174720000.0,138402000.0,166168000.0,80973000.0,95496000.0,122861000.0,238691112.0,237881013.0
Property, Plant & Equipment Net,353734000.0,398321000.0,272076000.0,260222000.0,181621000.0,120650000.0,44523358.0,1260569.0
Goodwill and Intangible Assets,85000.0,126000.0,122000.0,147000.0,220000.0,636000.0,544644.0,423734.0
Long-term investments,4148000.0,4082000.0,5660000.0,5220000.0,1363000.0,0.0,0.0,1624600.0
Tax assets,32382000.0,23500000.0,9581000.0,1365000.0,3850000.0,3449000.0,2696888.0,311278.0
Total non-current assets,410497000.0,442706000.0,310078000.0,280107000.0,194090000.0,128406000.0,52170776.0,6604242.0
Total assets,585217000.0,581108000.0,476246000.0,361080000.0,289586000.0,251267000.0,290861888.0,244485255.0
Payables,32183000.0,29071000.0,31549000.0,55518000.0,63639000.0,81703000.0,204770009.0,259453302.0
Short-term debt,49700000.0,19702000.0,27280000.0,16495000.0,31735000.0,40075000.0,38759970.0,3000000.0
Total current liabilities,224348000.0,171933000.0,69112000.0,74210000.0,100859000.0,130653000.0,251101704.0,262213833.0
Long-term debt,207057000.0,230027000.0,131881000.0,84671000.0,64978000.0,16400000.0,18166818.0,0.0
Total debt,256757000.0,249729000.0,159161000.0,101166000.0,96713000.0,56475000.0,56926788.0,3000000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,14965000.0,5124000.0,7233000.0,2197000.0,5485000.0,9672000.0,12786774.0,2276067.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,282662000.0,302947000.0,273212000.0,174151000.0,64978000.0,22510000.0,23381867.0,2515536.0
Total liabilities,507010000.0,474880000.0,342324000.0,248361000.0,165837000.0,153163000.0,274483571.0,264729369.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),73178000.0,101115000.0,128076000.0,112846000.0,123711000.0,98104000.0,16298638.0,-20323795.0
Total shareholders equity,73186000.0,101123000.0,128084000.0,112851000.0,123716000.0,98104000.0,16298638.0,-20323795.0
Investments,4148000.0,4082000.0,5660000.0,5220000.0,1363000.0,0.0,0.0,1624600.0
Net Debt,167672000.0,161443000.0,,,,,,
Other Assets,44068000.0,-5632000.0,38881000.0,-2984000.0,,,,
Other Liabilities,142465000.0,123160000.0,10283000.0,2197000.0,5485000.0,8875000.0,7571725.0,-239469.0
