Date,2003-12,2002-12,2001-12,2000-12,1999-12
Depreciation & Amortization,21000000.0,19000000.0,20000000.0,22000000.0,22000000.0
Stock-based compensation,,,,,
Operating Cash Flow,92000000.0,102000000.0,50000000.0,47000000.0,61000000.0
Capital Expenditure,-9000000.0,-16000000.0,-20000000.0,-14000000.0,-17000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,0,0,56000000,4000000,-60000000
Investing Cash flow,-43000000.0,-20000000.0,-15000000.0,-12000000.0,-37000000.0
Issuance (repayment) of debt,000000.0,-0000000.0,-0000000.0,-0000000.0,-0000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,12000000.0,2000000.0,9000000.0,2000000.0,1000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,61000000.0,84000000.0,43000000.0,37000000.0,25000000.0
Free Cash Flow,83000000.0,85000000.0,30000000.0,33000000.0,44000000.0
Net Cash/Marketcap,,,,,
