date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-2945000000.0,-1131000000.0,1656000000.0,-463000000.0,-5763000000.0,-671000000.0,3500000000.0,2125000000.0,2635000000.0,2839000000.0,1835000000.0,1145000000.0,1538000000.0,3499000000.0,2348000000.0,2358000000.0,-979000000.0,-820000000.0,-998000000.0,809000000.0,501000000.0,438000000.0,-14700000.0,454400000.0,300400000.0,168300000.0,177800000.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583000000.0,527000000.0,504000000.0,509000000.0,518000000.0,505000000.0,531000000.0,503000000.0,599000000.0,587000000.0,309500000.0,267900000.0,244100000.0,261600000.0
,deferredIncomeTax,-444000000.0,-396000000.0,-267000000.0,1212000000.0,-1501000000.0,-224000000.0,-454000000.0,-132000000.0,165000000.0,0.0,124000000.0,274000000.0,254000000.0,-111000000.0,682000000.0,-235000000.0,-176000000.0,-86000000.0,-151000000.0,26000000.0,-6000000.0,188000000.0,-293400000.0,9400000.0,-23800000.0,47900000.0,86000000.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0,0.0,298000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,800000000.0,-15000000.0,434000000.0,-1739000000.0,-8596000000.0,7065000000.0,507000000.0,344000000.0,878000000.0,1327000000.0,380000000.0,1119000000.0,-532000000.0,-1294000000.0,1566000000.0,1992000000.0,1521000000.0,-911000000.0,-377000000.0,923000000.0,-587000000.0,249600000.0,880700000.0,305400000.0,-500000.0,-1659400000.0,21400000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,340000000.0,-202000000.0,-681000000.0,-29000000.0,552000000.0,153000000.0,-247000000.0,-107000000.0,-611000000.0,-564000000.0,-331000000.0,232000000.0,-368000000.0,-218000000.0,-308000000.0,-152000000.0,-22000000.0,7000000.0,62000000.0,-91000000.0,8000000.0,65000000.0,-66300000.0,-14100000.0,-46000000.0,17700000.0,92000000.0
,accountsPayables,-934000000.0,-595000000.0,483000000.0,753000000.0,-219000000.0,-603000000.0,489000000.0,327000000.0,200000000.0,649000000.0,330000000.0,-118000000.0,161000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,6334000000.0,6349000000.0,5915000000.0,7654000000.0,16250000000.0,9185000000.0,8678000000.0,8334000000.0,7456000000.0,6129000000.0,5749000000.0,4630000000.0,5162000000.0,6456000000.0,4890000000.0,2898000000.0,1377000000.0,2288000000.0,2665000000.0,1742000000.0,2329000000.0,2079400000.0,1198700000.0,893300000.0,893800000.0,2553200000.0
,otherNonCashItems,120000000.0,144000000.0,280000000.0,147000000.0,-252000000.0,-929000000.0,-276000000.0,792000000.0,367000000.0,-30000000.0,-572000000.0,728000000.0,693000000.0,29000000.0,167000000.0,0.0,0.0,0.0,78000000.0,-31000000.0,-52000000.0,-274000000.0,318400000.0,102500000.0,165000000.0,119400000.0,-800000.0
,netCashProvidedByOperatingActivites,1881000000.0,2445000000.0,3157000000.0,2468000000.0,-1703000000.0,2906000000.0,4062000000.0,4447000000.0,3654000000.0,3684000000.0,2212000000.0,2406000000.0,2674000000.0,2726000000.0,3657000000.0,701000000.0,928000000.0,-775000000.0,1562000000.0,2292000000.0,769000000.0,233000000.0,454100000.0,548200000.0,452000000.0,632000000.0,443400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-728000000.0,-1530000000.0,-2026000000.0,-1373000000.0,-798000000.0,-2184000000.0,-3283000000.0,-2934000000.0,-3566000000.0,-2953000000.0,-2069000000.0,-1864000000.0,-2476000000.0,-1583000000.0,-891000000.0,-651000000.0,-575000000.0,-515000000.0,-764000000.0,-797000000.0,-578000000.0,-606000000.0,-954700000.0,-577100000.0,-395700000.0,-290100000.0,-245700000.0
,acquisitionsNet,0.0,0.0,-187000000.0,-628000000.0,-31000000.0,-39000000.0,-231000000.0,-94000000.0,-214000000.0,-880000000.0,-523000000.0,-55000000.0,-652000000.0,-563000000.0,-27000000.0,-108000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-423000000.0,0.0,0.0,-109000000.0,-183000000.0,-329000000.0,-506000000.0,-501000000.0,-1282000000.0,-1669000000.0,-40000000.0,-332000000.0,-20000000.0,0.0,0.0,-18000000.0,-187000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-164800000.0
,salesMaturitiesOfInvestments,0.0,0.0,527000000.0,0.0,0.0,106000000.0,444000000.0,356000000.0,258000000.0,1001000000.0,1925000000.0,300000000.0,388000000.0,56000000.0,10000000.0,907000000.0,111000000.0,57000000.0,62000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148600000.0
,otherInvestingActivites,-44000000.0,-72000000.0,-102000000.0,-84000000.0,-103000000.0,-134000000.0,-223000000.0,-110000000.0,-55000000.0,143000000.0,194000000.0,154000000.0,0.0,-38000000.0,-30000000.0,-69000000.0,-30000000.0,-51000000.0,-20000000.0,-22000000.0,-51000000.0,10000000.0,900000.0,-154500000.0,-63500000.0,-10100000.0,-11000000.0
