Date,2018-09,2017-09,2016-09,2015-09,2014-09
Revenue,12943000000.0,13263000000.0,12488000000.0,13268000000.0,13783000000.0
Revenue Growth,,,,,
Cost of Revenue,6879000000.0,7436000000.0,6684000000.0,6868000000.0,6542000000.0
Gross Profit,6064000000.0,5827000000.0,5804000000.0,6400000000.0,7241000000.0
R&D Expenses,,,,,
SG&A Expense,3056000000.0,3005000000.0,2851000000.0,2860000000.0,2899000000.0
Operating Expenses,3269000000.0,3228000000.0,3072000000.0,3082000000.0,3116000000.0
Operating Income,2795000000.0,2599000000.0,2732000000.0,3318000000.0,4125000000.0
Interest Expense,,,,,
Earnings before Tax,1997000000.0,2212000000.0,1990000000.0,2503000000.0,3514000000.0
Income Tax Expense,269000000.0,293000000.0,519000000.0,501000000.0,1050000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,1719000000.0,1874000000.0,1438000000.0,1922000000.0,2391000000.0
Preferred Dividends,,,,,
Net Income Com,1719000000.0,1874000000.0,1438000000.0,1922000000.0,2391000000.0
EPS,4.27,4.69,3.63,4.78,5.53
EPS Diluted,4.27,4.68,3.61,4.73,5.43
Weighted Average Shs Out,403000000.0,400000000.0,396000000.0,402000000.0,432000000.0
Weighted Average Shs Out (Dil),403000000.0,401000000.0,398000000.0,406000000.0,440000000.0
Dividend per Share,,,,,
Gross Margin,0.46851580004636,0.43934253185554,0.46476617552851,0.48236358154959,0.52535732424001
EBITDA Margin,0.60210152205826,0.57008218351806,0.60225816784113,0.63800120590895,0.62018428498875
EBIT Margin,0.15359653866955,0.16338686571666,0.15671044202434,0.18261983720229,0.2496553725604
Profit Margin,0.13281310360813,0.14129533288095,0.11515054452274,0.14485981308411,0.17347457012261
Free Cash Flow margin,,,,,
EBITDA,7793000000.0,7561000000.0,7521000000.0,8465000000.0,8548000000.0
EBIT,1988000000,2167000000,1957000000,2423000000,3441000000
Consolidated Income,1719000000.0,1874000000.0,1438000000.0,1922000000.0,2391000000.0
Earnings Before Tax Margin,0.15429189523294,0.16677976325115,0.15935297885971,0.18864938197166,0.25495175215846
Net Profit Margin,0.13281310360813,0.14129533288095,0.11515054452274,0.14485981308411,0.17347457012261
