date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,96000000.0,106000000.0,68000000.0,83000000.0,60000000.0,69000000.0,95000000.0,89000000.0,0.0,0.0,26000000.0,47000000.0,284000000.0,0.0,0.0,0.0,0.0,26600000.0,38500000.0,1900000.0,26100000.0,59500000.0,18600000.0,40800000.0,86200000.0,41400000.0,310600000.0,214200000.0,95800000.0,101500000.0,110300000.0,44300000.0
,otherInvestingActivites,-20000000.0,-23000000.0,-56000000.0,2000000.0,35000000.0,49000000.0,49000000.0,48000000.0,33000000.0,141000000.0,59000000.0,-7000000.0,15000000.0,26000000.0,53000000.0,-61000000.0,35900000.0,79600000.0,-111600000.0,-129800000.0,-28200000.0,-159800000.0,-138800000.0,-17700000.0,-62400000.0,-88100000.0,-15700000.0,9800000.0,10500000.0,112800000.0,-3900000.0,-9100000.0
,netCashUsedForInvestingActivites,-667000000.0,-800000000.0,-867000000.0,-879000000.0,-973000000.0,-1262000000.0,-851000000.0,-1136000000.0,-1123000000.0,-902000000.0,-859000000.0,-663000000.0,-1136000000.0,-606000000.0,-532000000.0,-440000000.0,-525200000.0,-236000000.0,-542400000.0,-447400000.0,-468400000.0,-1802000000.0,-701500000.0,-804000000.0,-690900000.0,-684000000.0,-496200000.0,-282200000.0,43900000.0,-249000000.0,-525100000.0,-702600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-7652000000.0,-7941000000.0,-8264000000.0,-7388000000.0,-5661000000.0,-3399000000.0,-1579000000.0,-801000000.0,-3873000000.0,-2788000000.0,-1623000000.0,-2730000000.0,-1490000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,1000000.0,4000000.0,14000000.0,13000000.0,53000000.0,39000000.0,22000000.0,3000000.0,8000000.0,1000000.0,2000000.0,5000000.0,937000000.0,12000000.0,7000000.0,1800000.0,200000.0,19000000.0,1700000.0,4200000.0,14100000.0,38800000.0,81100000.0,86800000.0,58800000.0,41400000.0,195200000.0,50900000.0,586200000.0,19300000.0,17600000.0
,commonStockRepurchased,0.0,0.0,-220000000.0,-400000000.0,-500000000.0,-180000000.0,-234000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85200000.0,-78400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-37000000.0,-148000000.0,-138000000.0,-110000000.0,-82000000.0,-68000000.0,-75000000.0,-41000000.0,-29000000.0,-15000000.0,0.0,0.0,-55000000.0,0.0,-69000000.0,-52000000.0,-28900000.0,-15700000.0,-86000000.0,-175600000.0,-215500000.0,-187500000.0,-187900000.0,-178300000.0,-159700000.0,-144500000.0,-113400000.0,-84900000.0,-39300000.0,-23500000.0,-104700000.0,-103800000.0
,otherFinancingActivites,-10000000.0,-41000000.0,-24000000.0,-48000000.0,-35000000.0,-313000000.0,-50000000.0,-42000000.0,-135000000.0,-45000000.0,-34000000.0,-37000000.0,11000000.0,-118000000.0,-15000000.0,-67000000.0,-179900000.0,-76200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4100000.0,44500000.0,51700000.0,0.0,75400000.0
,netCashUsedProvidedByFinancingActivities,203000000.0,-307000000.0,-243000000.0,-415000000.0,-860000000.0,-985000000.0,-11000000.0,1082000000.0,-426000000.0,994000000.0,179000000.0,-654000000.0,348000000.0,-1435000000.0,1647000000.0,-175000000.0,189100000.0,1125300000.0,-156800000.0,-103000000.0,-3600000.0,1183100000.0,246300000.0,-205800000.0,-206800000.0,82800000.0,-195600000.0,-431500000.0,-611600000.0,-372500000.0,51900000.0,-204700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1000000.0,1000000.0,-43000000.0,57000000.0,-15000000.0,-125000000.0,-313000000.0,-169000000.0,20000000.0,-98000000.0,-161000000.0,48000000.0,-36000000.0,75000000.0,62000000.0,-60000000.0,37900000.0,64200000.0,-13600000.0,-9600000.0,-26200000.0,-13500000.0,-3500000.0,-37900000.0,-29600000.0,-34200000.0,-10400000.0,-8400000.0,-5000000.0,-7800000.0,-3300000.0,-22100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,650000000.0,101000000.0,-237000000.0,-79000000.0,-344000000.0,-685000000.0,-835000000.0,715000000.0,-491000000.0,767000000.0,83000000.0,28000000.0,-1569000000.0,-399000000.0,1737000000.0,210000000.0,421600000.0,646800000.0,-36400000.0,706500000.0,11600000.0,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1624000000.0,974000000.0,873000000.0,1110000000.0,1132000000.0,1476000000.0,2161000000.0,2996000000.0,2281000000.0,2772000000.0,2005000000.0,1922000000.0,1894000000.0,3463000000.0,3899000000.0,2178000000.0,1967900000.0,1564900000.0,923000000.0,959400000.0,252900000.0,241300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,974000000.0,873000000.0,1110000000.0,1189000000.0,1476000000.0,2161000000.0,2996000000.0,2281000000.0,2772000000.0,2005000000.0,1922000000.0,1894000000.0,3463000000.0,3862000000.0,2162000000.0,1968000000.0,1546300000.0,918100000.0,959400000.0,252900000.0,241300000.0,239000000.0,258600000.0,238500000.0,268300000.0,250900000.0,188500000.0,207500000.0,163400000.0,220300000.0,122500000.0,234100000.0
,operatingCashFlow,1115000000.0,1207000000.0,916000000.0,1158000000.0,1504000000.0,1687000000.0,340000000.0,938000000.0,1038000000.0,773000000.0,924000000.0,1297000000.0,-745000000.0,132000000.0,560000000.0,885000000.0,719800000.0,-306700000.0,676400000.0,1266500000.0,509800000.0,634700000.0,439100000.0,1067800000.0,897500000.0,652800000.0,764600000.0,703100000.0,616800000.0,572400000.0,574300000.0,817800000.0
,capitalExpenditure,-647000000.0,-770000000.0,-811000000.0,-881000000.0,-996000000.0,-983000000.0,-923000000.0,-1168000000.0,-1127000000.0,-1043000000.0,-944000000.0,-746000000.0,-1133000000.0,-739000000.0,-671000000.0,-634000000.0,-518600000.0,-446600000.0,-457900000.0,-435400000.0,-614500000.0,-1697000000.0,-1056300000.0,-826100000.0,-617500000.0,-615600000.0,-523000000.0,-432300000.0,-366600000.0,-345100000.0,-574500000.0,-775700000.0
,freeCashFlow,468000000.0,437000000.0,105000000.0,277000000.0,508000000.0,704000000.0,-583000000.0,-230000000.0,-89000000.0,-270000000.0,-20000000.0,551000000.0,-1878000000.0,-607000000.0,-111000000.0,251000000.0,201200000.0,-753300000.0,218500000.0,831100000.0,-104700000.0,-1062300000.0,-617200000.0,241700000.0,280000000.0,37200000.0,241600000.0,270800000.0,250200000.0,227300000.0,-200000.0,42100000.0
