Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,5741549.0,1960430.0,1409418.0,1687257.0,1672901.0,1847004.0
Short-term investments,510.0,750.0,1200.0,53600.0,63800.0,0.0
Cash and short-term investments,5742059.0,1961180.0,1410618.0,1740857.0,1736701.0,1847004.0
Receivables,172384.0,105817.0,44645.0,22741.0,271676.0,651547.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,6140350.0,2134403.0,1474823.0,1804986.0,3274065.0,2498551.0
Property Plant & Equipment Net,108007.0,34994.0,0.0,0.0,651.0,3847.0
Goodwill and Intangible Assets,2761932.0,2864991.0,3013777.0,3541384.0,3797821.0,3774473.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,2963729.0,2899985.0,3013777.0,3541384.0,3798472.0,3778320.0
Total assets,9104079.0,5034388.0,4488600.0,5346370.0,7072537.0,6276871.0
Payables,108011.0,106163.0,277795.0,367094.0,1008874.0,659955.0
Short-term debt,30172.0,0.0,23800.0,24000.0,24000.0,172845.0
Total current liabilities,2769367.0,4333329.0,4166913.0,891245.0,1156782.0,832800.0
Long-term debt,51150.0,0.0,0.0,1923499.0,51800.0,114800.0
Total debt,81322.0,0.0,23800.0,1947499.0,75800.0,287645.0
Deferred revenue,3028787.0,1233754.0,386485.0,60790.0,123908.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,459810.0,5048.0,14450.0,1923499.0,51800.0,114800.0
Total liabilities,3229177.0,4338377.0,4181363.0,2814744.0,1208582.0,947600.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-42143101.0,-39425900.0,-33818061.0,-24239431.0,-17030286.0,-7279473.0
Total shareholders equity,5874902.0,696011.0,307237.0,2531626.0,5863955.0,5329271.0
Investments,510.0,750.0,1200.0,53600.0,63800.0,0.0
Net Debt,-5660737.0,-1961180.0,-1386818.0,206642.0,-1660901.0,-1559359.0
Other Assets,225907.0,67406.0,19560.0,41388.0,1265688.0,0.0
Other Liabilities,2631184.0,4227166.0,3865318.0,500151.0,123908.0,0.0
