Date,2019-03-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,18347000.0,8745000.0,7684000.0,2619000.0,7986000.0,4072000.0,5114000.0,1648000.0,956000.0,9535000.0,2573000.0
Short-term investments,0.0,2966000.0,2636000.0,4109000.0,7825000.0,3653000.0,5639000.0,1150000.0,12402000.0,12826000.0,23328000.0
Cash and short-term investments,18347000.0,11711000.0,10320000.0,6728000.0,15811000.0,7725000.0,10753000.0,2798000.0,13358000.0,22361000.0,25901000.0
Receivables,10346000.0,3872000.0,3051000.0,1087000.0,1256000.0,2369000.0,2021000.0,1794000.0,2209000.0,1178000.0,1265000.0
Inventories,47824000.0,46770000.0,38006000.0,42488000.0,32638000.0,28819000.0,28859000.0,28159000.0,24907000.0,21882000.0,19487000.0
Total current assets,77644000.0,64600000.0,54187000.0,52155000.0,52644000.0,43222000.0,45260000.0,36035000.0,42955000.0,48273000.0,56748000.0
Property, Plant & Equipment Net,15155000.0,14552000.0,14218000.0,13334000.0,12761000.0,9890000.0,11265000.0,11470000.0,11884000.0,12416000.0,13310000.0
Goodwill and Intangible Assets,3773000.0,3773000.0,3773000.0,3773000.0,3773000.0,3773000.0,3773000.0,3773000.0,3773000.0,3773000.0,
Long-term investments,0.0,4699000.0,10395000.0,5221000.0,27129000.0,33831000.0,30949000.0,35773000.0,41699000.0,30007000.0,16117000.0
Tax assets,3777000.0,4363000.0,5307000.0,5158000.0,5817000.0,4965000.0,5208000.0,4358000.0,4644000.0,10536000.0,
Total non-current assets,36280000.0,41713000.0,36372000.0,58033000.0,60601000.0,57293000.0,61280000.0,67882000.0,54536000.0,41501000.0,
Total assets,107367000.0,100880000.0,95900000.0,88527000.0,110677000.0,103823000.0,102553000.0,97315000.0,110837000.0,102809000.0,98249000.0
Payables,12417000.0,4673000.0,5362000.0,5163000.0,3681000.0,3577000.0,5569000.0,4246000.0,2992000.0,1884000.0,1972000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total current liabilities,27913000.0,18167000.0,19361000.0,17402000.0,13798000.0,13208000.0,14562000.0,13246000.0,10654000.0,10500000.0,10683000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total non-current liabilities,7501000.0,6935000.0,5680000.0,6667000.0,7121000.0,6508000.0,6322000.0,6765000.0,6004000.0,6054000.0,
Total liabilities,33137000.0,25668000.0,26296000.0,23082000.0,20465000.0,20329000.0,21070000.0,19568000.0,17419000.0,16504000.0,16737000.0
Other comprehensive income,-2175000.0,-1980000.0,-2182000.0,-1901000.0,-1969000.0,-853000.0,-1572000.0,-1458000.0,-996000.0,-866000.0,
Retained earnings (deficit),73382000.0,73954000.0,68127000.0,64141000.0,84423000.0,77755000.0,74943000.0,73120000.0,89953000.0,83222000.0,78690000.0
Total shareholders equity,74230000.0,75212000.0,69604000.0,65445000.0,90212000.0,83494000.0,81483000.0,77747000.0,93418000.0,86305000.0,81512000.0
Investments,7665000.0,13031000.0,9330000.0,34954000.0,37484000.0,36588000.0,36923000.0,54101000.0,42833000.0,39445000.0,
Net Debt,-11711000.0,-10320000.0,-6728000.0,-15811000.0,-7725000.0,-10753000.0,-2798000.0,-13358000.0,-22361000.0,-25901000.0,
Other Assets,1127000.0,2247000.0,2810000.0,1852000.0,2939000.0,4309000.0,3627000.0,3284000.0,2481000.0,2852000.0,10095000.0
Other Liabilities,13494000.0,13999000.0,12239000.0,10117000.0,9631000.0,8993000.0,9000000.0,7662000.0,8616000.0,8711000.0,
