Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,1771011.0,1146730.0,717104.0,435870.0,365944.0,981875.0,654381.0,78113.0
Short-term investments,0.0,0.0,0.0,0.0,,,0.0,0.0
Cash and short-term investments,1771011.0,1146730.0,717104.0,435870.0,,,365944.0,981875.0
Receivables,0.0,0.0,0.0,6142.0,11054.0,0.0,1054.0,6164.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,10937806.0,10310633.0,9898475.0,9647368.0,,,383000.0,984586.0
Property, Plant & Equipment Net,15938067.0,15938067.0,15938067.0,15938067.0,10205553.0,0.0,15938067.0,11518082.0
Goodwill and Intangible Assets,3826595.0,4063737.0,4300879.0,4538020.0,0.0,0.0,4775161.0,233001.0
Long-term investments,0.0,0.0,0.0,0.0,,,9150000.0,9150000.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,10254000.0,9150000.0,,,,,,
Total assets,21895136.0,21459879.0,21214931.0,21312925.0,10637183.0,10134586.0,22339470.0,12046201.0
Payables,26202.0,22382.0,84757.0,97795.0,340842.0,9995.0,1214219.0,406758.0
Short-term debt,389996.0,366520.0,344114.0,307104.0,,,12000.0,0.0
Total current liabilities,504044.0,480431.0,523227.0,479142.0,,,367000.0,9995.0
Long-term debt,9167000.0,9527000.0,9868000.0,10203000.0,,,915000.0,0.0
Total debt,9557332.0,9893588.0,10212516.0,10510401.0,927467.0,0.0,9368122.0,2506455.0
Deferred revenue,32851.0,42775.0,48188.0,18513.0,14140.0,0.0,25582.0,5648.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,916000.0,0.0,,,,,,
Total liabilities,9704231.0,10050274.0,10439817.0,10700952.0,1282778.0,9995.0,11182836.0,2974092.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-2919268.0,-3477847.0,-3916449.0,-3883762.0,-758865.0,52850.0,-3153136.0,-1405666.0
Total shareholders equity,8698756.0,7917456.0,7282965.0,7119824.0,9354405.0,10124591.0,7664485.0,9072109.0
Investments,0.0,0.0,0.0,0.0,0.0,9150000.0,0.0,0.0
Net Debt,7785985.0,561056.0,-981875.0,,,,,
Other Assets,9166795.0,6002.0,2711.0,,,,,
Other Liabilities,87846.0,91529.0,94356.0,74243.0,,,14158.0,0.0
