date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1997-01-31_FY,1996-01-31_FY,1995-01-31_FY,1994-01-31_FY,1993-01-31_FY,1992-01-31_FY,1991-01-31_FY,1990-01-31_FY
,salesMaturitiesOfInvestments,268000000.0,161000000.0,52000000.0,0.0,0.0,0.0,0.0,0.0,0.0,400000000.0,570000000.0,0.0,0.0,106000000.0,0.0,23000000.0,63000000.0,4000000.0,29000000.0,36000000.0,379000000.0,741000000.0,987000000.0,522500000.0,137300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-63000000.0,15000000.0,-118000000.0,-8000000.0,-2000000.0,-383000000.0,-416000000.0,-592000000.0,-70000000.0,-845000000.0,158000000.0,-164000000.0,-36000000.0,-108000000.0,-7000000.0,-2562000000.0,-2416000000.0,-2551000000.0,-2671000000.0,-3301000000.0,-897000000.0,-1218000000.0,24600000.0,-2503500000.0,-55900000.0,-60600000.0,-27100000.0,-14400000.0,-93900000.0,-7300000.0,-10100000.0,-1600000.0
,netCashUsedForInvestingActivites,3177000000.0,-2752000000.0,-3426000000.0,-2204000000.0,-2149000000.0,-2830000000.0,-2807000000.0,-2234000000.0,-2073000000.0,-2373000000.0,-1603000000.0,166000000.0,-2096000000.0,-1917000000.0,3293000000.0,-2483000000.0,-4573000000.0,-3400000000.0,-1917000000.0,-6398000000.0,-1172000000.0,1860000000.0,-4351800000.0,-2504300000.0,-74800000.0,-90800000.0,-44700000.0,-23500000.0,-98500000.0,-14000000.0,-15000000.0,-5700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-18446000000.0,-19855000000.0,-16900000000.0,-17871000000.0,-16673000000.0,-13949000000.0,-14725000000.0,-15723000000.0,-12991000000.0,-10585000000.0,-9840000000.0,-9365000000.0,-8070000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,46000000.0,289000000.0,1430000000.0,446000000.0,112000000.0,877000000.0,603000000.0,127000000.0,1617700000.0,129300000.0,42800000.0,30300000.0,10900000.0,5700000.0,6700000.0,4500000.0,4300000.0,2200000.0
,commonStockRepurchased,-119000000.0,-67000000.0,-216000000.0,-210000000.0,-387000000.0,-393000000.0,-297000000.0,-48000000.0,0.0,0.0,0.0,0.0,-33000000.0,0.0,-243000000.0,-1349000000.0,-1323000000.0,-1090000000.0,-288000000.0,-254000000.0,-381000000.0,-2863000000.0,-257700000.0,-171300000.0,0.0,0.0,0.0,0.0,0.0,-5500000.0,-8600000.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113000000.0,-423000000.0,-333000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-6600000.0,-2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,-100500000.0
,otherFinancingActivites,-44000000.0,-30000000.0,-37000000.0,-24000000.0,-45000000.0,-36000000.0,-45000000.0,-68000000.0,-43000000.0,-110000000.0,-71000000.0,-134000000.0,-62000000.0,-9000000.0,-53000000.0,-273000000.0,-52000000.0,-111000000.0,-64000000.0,-153000000.0,192000000.0,0.0,0.0,0.0,-1600000.0,100000.0,0.0,0.0,-100000.0,0.0,0.0,-6500000.0
,netCashUsedProvidedByFinancingActivities,-4045000000.0,318000000.0,667000000.0,-308000000.0,-438000000.0,115000000.0,182000000.0,76000000.0,250000000.0,424000000.0,380000000.0,-1465000000.0,463000000.0,239000000.0,-4704000000.0,-393000000.0,-1110000000.0,-3081000000.0,-1271000000.0,4643000000.0,-483000000.0,-4788000000.0,4689600000.0,795700000.0,34400000.0,27800000.0,10900000.0,-15500000.0,-4900000.0,-20900000.0,-24600000.0,-61300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,42000000.0,13000000.0,-16000000.0,45000000.0,-4000000.0,-41000000.0,-23000000.0,-8000000.0,6000000.0,-6000000.0,12000000.0,32000000.0,-27000000.0,6000000.0,2000000.0,-51000000.0,18000000.0,-7000000.0,41000000.0,-2000000.0,18000000.0,51000000.0,-16400000.0,15400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-135000000.0,165000000.0,-166000000.0,181000000.0,38000000.0,-172000000.0,-69000000.0,87000000.0,72000000.0,-377000000.0,429000000.0,224000000.0,44000000.0,42000000.0,-374000000.0,368000000.0,-248000000.0,714000000.0,-1816000000.0,1027000000.0,-201000000.0,155000000.0,941700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,765000000.0,900000000.0,735000000.0,901000000.0,490000000.0,452000000.0,624000000.0,693000000.0,606000000.0,534000000.0,911000000.0,482000000.0,258000000.0,214000000.0,172000000.0,835000000.0,591000000.0,840000000.0,126000000.0,1971000000.0,967000000.0,1164000000.0,1008700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,900000000.0,735000000.0,901000000.0,720000000.0,452000000.0,624000000.0,693000000.0,606000000.0,534000000.0,911000000.0,482000000.0,258000000.0,214000000.0,172000000.0,546000000.0,467000000.0,839000000.0,126000000.0,1942000000.0,944000000.0,1168000000.0,1009000000.0,67000000.0,633900000.0,333000000.0,209100000.0,116900000.0,28600000.0,14400000.0,14600000.0,12300000.0,38100000.0
,operatingCashFlow,691000000.0,2586000000.0,2609000000.0,2648000000.0,2629000000.0,2584000000.0,2579000000.0,2253000000.0,1889000000.0,1578000000.0,1640000000.0,1491000000.0,1704000000.0,1714000000.0,1035000000.0,3295000000.0,5417000000.0,7202000000.0,1331000000.0,2784000000.0,1436000000.0,3032000000.0,620300000.0,1208800000.0,260600000.0,124000000.0,97600000.0,127300000.0,117600000.0,34700000.0,40400000.0,41200000.0
,capitalExpenditure,-5495000000.0,-13137000000.0,-12820000000.0,-11735000000.0,-12651000000.0,-12127000000.0,-12057000000.0,-11051000000.0,-11199000000.0,-8724000000.0,-8092000000.0,-6814000000.0,-8691000000.0,-10727000000.0,-11443000000.0,-540000000.0,-469000000.0,-463000000.0,-399000000.0,-349000000.0,-217000000.0,-482000000.0,-3207200000.0,-182700000.0,-59700000.0,-30200000.0,-17600000.0,-9100000.0,-4600000.0,-6700000.0,-4900000.0,-4100000.0
,freeCashFlow,-4804000000.0,-10551000000.0,-10211000000.0,-9087000000.0,-10022000000.0,-9543000000.0,-9478000000.0,-8798000000.0,-9310000000.0,-7146000000.0,-6452000000.0,-5323000000.0,-6987000000.0,-9013000000.0,-10408000000.0,2755000000.0,4948000000.0,6739000000.0,932000000.0,2435000000.0,1219000000.0,2550000000.0,-2586900000.0,1026100000.0,200900000.0,93800000.0,80000000.0,118200000.0,113000000.0,28000000.0,35500000.0,37100000.0
