Date,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Cash and cash equivalents,49775000.0,29507000.0,14293000.0,11272000.0,45382000.0,158984000.0,81273000.0,53829000.0,66524000.0,13669000.0
Short-term investments,1604000.0,1604000.0,1853000.0,0.0,,,,,,
Cash and short-term investments,51379000.0,31111000.0,16146000.0,11272000.0,,,,,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,57156000.0,35755000.0,18436000.0,15131000.0,,,,,,
Property, Plant & Equipment Net,8465000.0,7996000.0,1925000.0,2361000.0,1691000.0,1931000.0,3660000.0,4084000.0,5266000.0,5614000.0
Goodwill and Intangible Assets,6673000.0,6811000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,46000000.0,26000000.0,10000000.0,9000000.0,,,,,,
Tax assets,4655000.0,4091000.0,569000.0,975000.0,1131000.0,1306000.0,2749000.0,3211000.0,1762000.0,2343000.0
Total non-current assets,,,,,,,,,,
Total assets,1081170000.0,899540000.0,559480000.0,487189000.0,525483000.0,607897000.0,490504000.0,499537000.0,529080000.0,514761000.0
Payables,8505000.0,8921000.0,2488000.0,2153000.0,1967000.0,1751000.0,933000.0,1991000.0,2535000.0,2194000.0
Short-term debt,20167000.0,0.0,0.0,0.0,,,,,,
Total current liabilities,828245000.0,669043000.0,414840000.0,370188000.0,,,,,,
Long-term debt,155000000.0,114000000.0,51000000.0,0.0,,,,,,
Total debt,156766000.0,116525000.0,52386000.0,1670000.0,1580000.0,1820000.0,1756000.0,1660000.0,1730000.0,20873000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,784258000.0,635982000.0,389201000.0,365074000.0,391025000.0,542748000.0,425602000.0,436014000.0,464455000.0,432374000.0
Total non-current liabilities,,,,,,,,,,
Total liabilities,952761000.0,763361000.0,445478000.0,370188000.0,396058000.0,547985000.0,430673000.0,442085000.0,472081000.0,458904000.0
Other comprehensive income,-8154000.0,-760000.0,798000.0,18000.0,-953000.0,-1292000.0,1283000.0,2253000.0,1672000.0,-391000.0
Retained earnings (deficit),45854000.0,44787000.0,43044000.0,41219000.0,41188000.0,39979000.0,38224000.0,35631000.0,36483000.0,35293000.0
Total shareholders equity,128409000.0,136179000.0,114002000.0,117001000.0,129425000.0,59912000.0,59831000.0,57452000.0,56999000.0,55857000.0
Investments,976556000.0,817031000.0,526076000.0,456869000.0,460941000.0,433211000.0,392008000.0,427724000.0,443734000.0,482772000.0
Net Debt,123788000.0,,,,,,,,,
Other Assets,5777000.0,,,,,,,,,
Other Liabilities,799573000.0,660122000.0,412352000.0,368035000.0,,,,,,
