date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,2352000000.0,2157000000.0,1410000000.0,2278000000.0,2166000000.0,1013000000.0,1526000000.0,2142000000.0,1750000000.0,1591000000.0,1843000000.0,1884000000.0,1690000000.0,1822900000.0,1499500000.0,1568300000.0,1800200000.0,1694200000.0,1674600000.0,1609900000.0,1800600000.0,1668100000.0,1165800000.0,901500000.0,1403800000.0,33200000.0,535100000.0
,depreciationAndAmortization,796000000.0,917000000.0,882000000.0,724000000.0,705000000.0,746000000.0,862000000.0,863000000.0,857000000.0,1091000000.0,813000000.0,783000000.0,775000000.0,806500000.0,932800000.0,844500000.0,800300000.0,745800000.0,706600000.0,739600000.0,673400000.0,628000000.0,542500000.0,490900000.0,561000000.0,581700000.0,329600000.0
,deferredIncomeTax,45000000.0,29000000.0,2000000.0,-69000000.0,-15000000.0,-255000000.0,63000000.0,151000000.0,224000000.0,274000000.0,-12000000.0,141000000.0,151000000.0,-103000000.0,-208000000.0,-142700000.0,-19400000.0,-53000000.0,197600000.0,39700000.0,84100000.0,126200000.0,53300000.0,11200000.0,40500000.0,-330000000.0,31800000.0
,stockBasedCompensation,147000000.0,96000000.0,41000000.0,76000000.0,77000000.0,75000000.0,52000000.0,92000000.0,67000000.0,48000000.0,52000000.0,86000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,363000000.0,-367000000.0,-848000000.0,84000000.0,192000000.0,-256000000.0,-1369000000.0,204000000.0,-388000000.0,-104000000.0,49000000.0,-120000000.0,-107000000.0,914100000.0,113700000.0,-284500000.0,-94700000.0,283800000.0,481700000.0,537900000.0,-500000000.0,139800000.0,-206500000.0,-69600000.0,-91900000.0,193100000.0,-224300000.0
,accountsReceivables,95000000.0,-116000000.0,33000000.0,-44000000.0,-23000000.0,60000000.0,267000000.0,4000000.0,-38000000.0,-169000000.0,45000000.0,-20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-96000000.0,24000000.0,-127000000.0,-33000000.0,230000000.0,-28000000.0,12000000.0,100000000.0,9000000.0,9000000.0,-341000000.0,523000000.0,-45000000.0,-439300000.0,0.0,0.0,0.0,-108600000.0,0.0,-37700000.0,0.0,0.0,-400000.0,-43700000.0,15900000.0,-191300000.0,-55500000.0
,accountsPayables,239000000.0,-153000000.0,392000000.0,174000000.0,-61000000.0,44000000.0,-30000000.0,128000000.0,45000000.0,161000000.0,263000000.0,278000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-49000000.0,-1862000000.0,-1495000000.0,-647000000.0,-731000000.0,-923000000.0,-667000000.0,702000000.0,498000000.0,886000000.0,990000000.0,941000000.0,1061000000.0,1168000000.0,253900000.0,140200000.0,424700000.0,519400000.0,235600000.0,-246100000.0,-784000000.0,-284000000.0,-423800000.0,-217300000.0,-147700000.0,-55800000.0,-248900000.0
,otherNonCashItems,-45000000.0,-16000000.0,67000000.0,1000000.0,-84000000.0,1090000000.0,358000000.0,-149000000.0,14000000.0,-2000000.0,71000000.0,-2000000.0,17000000.0,76900000.0,107400000.0,0.0,0.0,28600000.0,61500000.0,25800000.0,-109400000.0,-36500000.0,-56000000.0,-49500000.0,-64300000.0,-34100000.0,-3200000.0
,netCashProvidedByOperatingActivites,3729000000.0,2736000000.0,2970000000.0,2929000000.0,3232000000.0,2306000000.0,2845000000.0,3040000000.0,3288000000.0,2288000000.0,2744000000.0,3481000000.0,2516000000.0,2428900000.0,2579500000.0,2311800000.0,2969600000.0,2613000000.0,2424200000.0,2253800000.0,2133200000.0,2134300000.0,1991300000.0,1406600000.0,1674200000.0,931600000.0,669000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-906000000.0,-989300000.0,-972100000.0,-709600000.0,-535000000.0,-877600000.0,-870700000.0,-1099500000.0,-1170300000.0,-1058300000.0,-1012000000.0,-944300000.0,-883700000.0,-817600000.0,-485200000.0
,acquisitionsNet,-1083000000.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,-32000000.0,-5000000.0,0.0,0.0,-458000000.0,-98000000.0,-16000000.0,-100000000.0,-17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-753000000.0,-568000000.0,-353000000.0,-214000000.0,-221000000.0,-146000000.0,-151000000.0,-93000000.0,-212000000.0,-158000000.0,0.0,0.0,-9000000.0,-12900000.0,-20500000.0,-2000000.0,-11500000.0,-10800000.0,-9000000.0,-19700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,690000000.0,542000000.0,272000000.0,183000000.0,216000000.0,164000000.0,366000000.0,120000000.0,118000000.0,389000000.0,48000000.0,40000000.0,124000000.0,58500000.0,46200000.0,27300000.0,38000000.0,29400000.0,44900000.0,33100000.0,53100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,27000000.0,-49000000.0,5000000.0,-35000000.0,44000000.0,-39000000.0,16000000.0,-15000000.0,-6000000.0,5000000.0,126000000.0,-47000000.0,14000000.0,-35400000.0,-34000000.0,58700000.0,-17600000.0,-147000000.0,-54800000.0,-64400000.0,182300000.0,366300000.0,-11300000.0,-141100000.0,-204700000.0,-72300000.0,-113100000.0
