Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,246122000.0,224571000.0,135797000.0,112265000.0,43648000.0,1911000.0
Short-term investments,68564000.0,31933000.0,4072000.0,0.0,0.0,0.0
Cash and short-term investments,314686000.0,256504000.0,139869000.0,112265000.0,43648000.0,1911000.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,319446000.0,259393000.0,186263000.0,113547000.0,44078000.0,2143000.0
Property Plant & Equipment Net,5138000.0,3147000.0,2758000.0,2744000.0,2423000.0,2432000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,80148000.0,19900000.0,12002000.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,87807000.0,23415000.0,15043000.0,3033000.0,2811000.0,2560000.0
Total assets,407253000.0,282808000.0,201306000.0,116580000.0,46889000.0,4703000.0
Payables,2946000.0,2301000.0,1798000.0,2143000.0,886000.0,1239000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,36677000.0,40872000.0,32988000.0,21975000.0,17730000.0,2268000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,0.0,22500000.0,22500000.0,14199000.0,28398000.0,0.0
Tax Liabilities,3810000.0,2471000.0,1474000.0,719000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,9000.0,202000.0,22936000.0,732000.0,14477000.0,294000.0
Total liabilities,36686000.0,41074000.0,55924000.0,22707000.0,32207000.0,2562000.0
Other comprehensive income,573183000,365719000,223208000,158555000,0.0,0.0
Retained earnings (deficit),-202553000.0,-123797000.0,-77837000.0,-64685000.0,-36906000.0,-17247000.0
Total shareholders equity,370567000.0,241734000.0,145382000.0,93873000.0,-36906000.0,-17247000.0
Investments,148712000.0,51833000.0,16074000.0,0.0,0.0,0.0
Net Debt,-246122000.0,-224571000.0,-135797000.0,-112265000.0,-43648000.0,-1911000.0
Other Assets,0.0,0.0,0.0,0.0,430000.0,232000.0
Other Liabilities,0.0,0.0,0.0,0.0,16844000.0,1029000.0
