date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,commonStockIssued,0.0,0.0,0.0,397800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000.0,33100000.0,26100000.0,237300000.0,0.0,0.0,200000.0,3300000.0,8200000.0,8300000.0,35400000.0,13900000.0
,commonStockRepurchased,-7800000.0,-9900000.0,-6500000.0,-4800000.0,0.0,-1400000.0,-3900000.0,-6600000.0,-23400000.0,0.0,0.0,0.0,-278300000.0,-61200000.0,0.0,0.0,0.0,200000.0,0.0,-3000000.0,-221000000.0,-257600000.0,-49400000.0,-107700000.0,-65100000.0
,dividendsPaid,0.0,0.0,0.0,0.0,-25800000.0,-66500000.0,-77100000.0,-76900000.0,-76500000.0,-81900000.0,-70800000.0,-71400000.0,-71400000.0,-58100000.0,-43100000.0,-27100000.0,-21200000.0,-19400000.0,-53200000.0,-64200000.0,-66000000.0,-122100000.0,-122300000.0,-112200000.0,-106100000.0
,otherFinancingActivites,-54800000.0,-40400000.0,4400000.0,-40900000.0,-38600000.0,-16000000.0,-1200000.0,-20600000.0,-23400000.0,-7400000.0,-900000.0,-19000000.0,-27400000.0,600000.0,80900000.0,25200000.0,0.0,15300000.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0
,netCashUsedProvidedByFinancingActivities,116900000.0,-203000000.0,-7300000.0,9200000.0,323500000.0,-106000000.0,-497000000.0,364800000.0,-124800000.0,276200000.0,-86800000.0,474100000.0,-394000000.0,-137100000.0,63800000.0,-1500000.0,201700000.0,8500000.0,-138700000.0,-30300000.0,-90000000.0,-525400000.0,-49800000.0,-294300000.0,-302800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,155100000.0,108800000.0,240400000.0,-88000000.0,79800000.0,-119700000.0,-757300000.0,722200000.0,-76000000.0,-51700000.0,-276500000.0,238900000.0,-153400000.0,121000000.0,139600000.0,111900000.0,171200000.0,20200000.0,25700000.0,7500000.0,-24500000.0,-23500000.0,21100000.0,-12200000.0,-50100000.0
,cashAtEndOfPeriod,645900000.0,490800000.0,382000000.0,141600000.0,229600000.0,149800000.0,269500000.0,1026800000.0,304600000.0,380600000.0,432300000.0,708800000.0,469900000.0,623300000.0,502300000.0,362700000.0,250800000.0,79600000.0,59400000.0,33700000.0,26200000.0,50700000.0,74800000.0,50300000.0,62500000.0
,cashAtBeginningOfPeriod,490800000.0,382000000.0,141600000.0,229600000.0,149800000.0,269500000.0,1026800000.0,304600000.0,380600000.0,432300000.0,708800000.0,469900000.0,623300000.0,502300000.0,362700000.0,250800000.0,79600000.0,59400000.0,33700000.0,26200000.0,50700000.0,74200000.0,53700000.0,62500000.0,112600000.0
,operatingCashFlow,166900000.0,230100000.0,392800000.0,22400000.0,-43700000.0,131400000.0,55900000.0,368400000.0,427500000.0,296800000.0,27100000.0,218500000.0,754500000.0,709800000.0,308500000.0,222600000.0,24100000.0,82000000.0,204200000.0,122800000.0,135500000.0,72200000.0,399400000.0,256700000.0,226800000.0
,capitalExpenditure,-136500000.0,-168200000.0,-139200000.0,-122700000.0,-202200000.0,-144600000.0,-225700000.0,-612700000.0,-382000000.0,-278200000.0,-219100000.0,-415400000.0,-515700000.0,-457100000.0,-235200000.0,-90100000.0,-49900000.0,-74400000.0,-48700000.0,-104200000.0,-88300000.0,-74100000.0,-172600000.0,-96300000.0,-88600000.0
,freeCashFlow,30400000.0,61900000.0,253600000.0,-100300000.0,-245900000.0,-13200000.0,-169800000.0,-244300000.0,45500000.0,18600000.0,-192000000.0,-196900000.0,238800000.0,252700000.0,73300000.0,132500000.0,-25800000.0,7600000.0,155500000.0,18600000.0,47200000.0,-1900000.0,226800000.0,160400000.0,138200000.0
