Date,2019-11-30,2018-11-30,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,7678821000.0,5258809000.0,5275480000.0,3807558000.0,4389732000.0,4276775000.0,3907595000.0,145960000.0,168490000.0,441340000.0,168490000.0
Short-term investments,0.0,1409886000.0,716561000.0,301049000.0,264572000.0,1608769000.0,0.0,1672602000.0,150135000.0,264572000.0,
Cash and short-term investments,7678821000.0,6668695000.0,5992041000.0,4108607000.0,3897000000.0,5885544000.0,3907595000.0,1818562000.0,318625000.0,705912000.0,215182000.0
Receivables,0.0,0.0,0.0,0.0,3830967000.0,3934825000.0,31100000.0,0.0,0.0,36300000.0,339010000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383492000.0,354578000.0,0.0,58280000.0
Total current assets,7678821000.0,6668695000.0,5992041000.0,4108607000.0,2521266000.0,9820369000.0,3938695000.0,2521266000.0,1253479000.0,985590000.0,
Property Plant & Equipment Net,385000000.0,351000000.0,750403000.0,709242000.0,721875000.0,726376000.0,885859000.0,857360000.0,1053689000.0,587371000.0,884109000.0
Goodwill and Intangible Assets,1922934000.0,1890131000.0,2463180000.0,2513678000.0,2720763000.0,2720763000.0,2768628000.0,0.0,0.0,0.0,42636000.0
Long-term investments,0.0,2417332000.0,2066829000.0,2125098000.0,4893123000.0,1712568000.0,1258341000.0,1747972000.0,2226875000.0,3832659000.0,
Tax assets,462468000.0,512789000.0,743811000.0,1461815000.0,1712535000.0,1712535000.0,1809943000.0,1196543000.0,1440605000.0,2015100000.0,1175558000.0
Total non-current assets,41781413000.0,40462400000.0,41177067000.0,40962700000.0,6210890000.0,42803539000.0,43928086000.0,6827852000.0,8009710000.0,8364708000.0,
Total assets,49460234000.0,47131095000.0,47169108000.0,45071307000.0,46331184000.0,52623908000.0,47866781000.0,9349118000.0,9263189000.0,9350298000.0,9263189000.0
Payables,0.0,0.0,0.0,0.0,10516491000.0,0.0,0.0,413642000.0,386544000.0,176592000.0,176592000.0
Short-term debt,548490000.0,387492000.0,436215000.0,525842000.0,312592000.0,12000000.0,12000000.0,440569000.0,30133000.0,142659000.0,
Total current liabilities,821428000.0,599012000.0,605235000.0,674690000.0,1280479000.0,220660000.0,185690000.0,1280479000.0,877132000.0,747840000.0,
Long-term debt,8337061000.0,7617563000.0,7885783000.0,7380443000.0,10972000000.0,8527929000.0,8180865000.0,918126000.0,1875571000.0,1548469000.0,1657779000.0
Total debt,8885551000.0,8005055000.0,8321998000.0,7906285000.0,19917212000.0,8539929000.0,8192865000.0,1358695000.0,1905704000.0,1691128000.0,2092249000.0
Deferred revenue,12800000.0,14200000.0,0.0,0.0,0.0,22800000.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,260138000.0,197320000.0,169020000.0,148848000.0,0.0,185860000.0,173690000.0,9522000.0,9485000.0,5268000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,8562494000.0,7918654000.0,8629594000.0,8842258000.0,1762886000.0,10240464000.0,9990808000.0,1077427000.0,2116168000.0,2478619000.0,
Total liabilities,39880529000.0,37070229000.0,37063151000.0,34943207000.0,35548661000.0,42321750000.0,37764319000.0,2581850000.0,3088793000.0,3226459000.0,2849019000.0
Other comprehensive income,3627711000,3854847000,4676038000,4812587000,447082000.0,5059508000,4881031000,1577528000,1570684000,5880031000,1687363000.0
Retained earnings (deficit),5933389000.0,5610218000.0,4700968000.0,4645391000.0,4612982000.0,4428069000.0,4318840000.0,4240028000.0,3446708000.0,0.0,3446708000.0
Total shareholders equity,9579705000.0,10060866000.0,10105957000.0,10128100000.0,10401211000.0,10302158000.0,10102462000.0,6767268000.0,6174396000.0,6123839000.0,6174396000.0
Investments,0.0,3827218000.0,2783390000.0,2426147000.0,27142155000.0,3321337000.0,1258341000.0,3420574000.0,2377010000.0,4097231000.0,6371394000.0
Net Debt,1206730000.0,2746246000.0,3046518000.0,4098727000.0,1755189000.0,4263154000.0,4285270000.0,1212735000.0,1737214000.0,1249788000.0,
Other Assets,0.0,0.0,0.0,0.0,172429000.0,0.0,0.0,0.0,0.0,0.0,
Other Liabilities,30496607000.0,28552563000.0,27828322000.0,25426259000.0,167906000.0,31860626000.0,27587821000.0,223944000.0,95493000.0,0.0,
