Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,13689998000000.0,13362236000000.0,13076076000000.0,14157619000000.0,17064494000000.0
Short-term investments,800159000000.0,534138000000.0,1090607000000.0,665340000000.0,692832000000.0
Cash and short-term investments,800159000000.0,534138000000.0,1090607000000.0,665340000000.0,692832000000.0
Receivables,5039733000000.0,4616846000000.0,4255814000000.0,3540639000000.0,4429033000000.0
Inventories,9690981000000.0,8469821000000.0,7627360000000.0,8454845000000.0,8160539000000.0
Total current assets,55424089000000.0,53189072000000.0,49014781000000.0,44943149000000.0,45628292000000.0
Property, Plant & Equipment Net,29787303000000.0,25701913000000.0,25096342000000.0,22011488000000.0,23027913000000.0
Goodwill and Intangible Assets,5798865000000,6306521000000,6604759000000,6737997000000,5902377000000
Long-term investments,,,,,
Tax assets,2120165000000.0,2044321000000.0,2083290000000.0,1587470000000.0,1249370000000.0
Total non-current assets,35122881000000.0,33980788000000.0,39454637000000.0,37556865000000.0,34972885000000.0
Total assets,87939488000000.0,82174515000000.0,91831526000000.0,85938885000000.0,78092789000000.0
Payables,4075987000000.0,2964533000000.0,3080946000000.0,3307564000000.0,3400715000000.0
Short-term debt,12712867000000.0,10534228000000.0,10711889000000.0,10095714000000.0,12031832000000.0
Total current liabilities,21637763000000.0,19219441000000.0,25107538000000.0,22681686000000.0,19471309000000.0
Long-term debt,11607093000000.0,11887855000000.0,16893952000000.0,16837876000000.0,15324315000000.0
Total debt,11607093000000.0,11887855000000.0,16893952000000.0,16837876000000.0,15324315000000.0
Deferred revenue,,,,,
Tax Liabilities,1011722000000.0,1050282000000.0,1518833000000.0,1174397000000.0,1278384000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,35122881000000.0,33980788000000.0,39454637000000.0,37556865000000.0,34972885000000.0
Total liabilities,56760644000000.0,53200229000000.0,64562175000000.0,60238551000000.0,54444194000000.0
Other comprehensive income,8743627000000.0,8406427000000.0,9136719000000.0,8174072000000.0,8724045000000.0
Retained earnings (deficit),21273442000000.0,19406084000000.0,16732340000000.0,16125970000000.0,13524258000000.0
Total shareholders equity,31178844000000.0,28974286000000.0,27269351000000.0,25700334000000.0,23648595000000.0
Investments,,,,,
Net Debt,10629962000000,9059847000000,14529765000000,12775971000000,10291653000000
Other Assets,19736784000000,19904888000000,30631578000000,27399966000000,16122911000000
Other Liabilities,4810037000000,5595755000000,11375597000000,9381315000000,4648908000000
