Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,67224000.0,64001000.0,34464000.0,56462000.0,133834000.0,226217000.0,158541000.0,128438000.0,193902000.0,89948000.0
Short-term investments,88942000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,156166000.0,64001000.0,34464000.0,56462000.0,133834000.0,226217000.0,158541000.0,128438000.0,193902000.0,89948000.0
Receivables,0.0,0.0,0.0,0.0,133400000.0,140800000.0,126000000.0,0.0,102874000.0,93932000.0
Inventories,465572000.0,506858000.0,583212000.0,555885000.0,569132000.0,547916000.0,491599000.0,423610000.0,381949000.0,370492000.0
Total current assets,804164000.0,739829000.0,799129000.0,792863000.0,876343000.0,966047000.0,818797000.0,705015000.0,719294000.0,596647000.0
Property Plant & Equipment Net,155095000.0,186562000.0,232292000.0,230535000.0,232397000.0,206754000.0,199487000.0,198171000.0,193428000.0,199581000.0
Goodwill and Intangible Assets,441484000.0,465429000.0,896062000.0,1369892000.0,1392293000.0,1386346000.0,1359915000.0,1357877000.0,1492465000.0,1499123000.0
Long-term investments,-44243000.0,-7691000.0,149933000.0,709409000.0,905524000.0,962469000.0,963883000.0,0.0,0.0,0.0
Tax assets,8776000.0,1737000.0,12875000.0,10916000.0,60816000.0,54797000.0,47574000.0,0.0,0.0,0.0
Total non-current assets,723686000.0,776732000.0,1269510000.0,1759156000.0,1801457000.0,1774300000.0,1733243000.0,1724572000.0,1705789000.0,1721447000.0
Total assets,1527850000.0,1516561000.0,2068639000.0,2552019000.0,2677800000.0,2740347000.0,2552040000.0,2429587000.0,2425083000.0,2318094000.0
Payables,148782000.0,153018000.0,179933000.0,152099000.0,129064000.0,135164000.0,125165000.0,124416000.0,98662000.0,95904000.0
Short-term debt,158756000.0,0.0,12562000.0,4550000.0,4740000.0,5443000.0,3817000.0,1592000.0,28070000.0,1724000.0
Total current liabilities,427707000.0,261690000.0,307666000.0,277711000.0,240343000.0,247066000.0,245319000.0,230533000.0,234825000.0,199619000.0
Long-term debt,993566000.0,1297023000.0,1527891000.0,1447904000.0,1337638000.0,1341656000.0,1094745000.0,899950000.0,1030429000.0,1058085000.0
Total debt,1152322000.0,1297023000.0,1540453000.0,1452454000.0,1342378000.0,1347099000.0,1098562000.0,901542000.0,1058499000.0,1059809000.0
Deferred revenue,37629000.0,34802000.0,40338000.0,45018000.0,47823000.0,37193000.0,41465000.0,0.0,108093000.0,65162000.0
Tax Liabilities,6950000.0,0.0,1454000.0,1181000.0,11652000.0,10848000.0,12882000.0,0.0,288015000.0,288894000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1115649000.0,1416865000.0,1856020000.0,1805747000.0,1681414000.0,1677702000.0,1424682000.0,1220592000.0,1352394000.0,1386499000.0
Total liabilities,1642160000.0,1678555000.0,2163686000.0,2083458000.0,1921757000.0,1924768000.0,1670001000.0,1451125000.0,1587219000.0,1586118000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,113404000,386194000,676905000,-1280000.0,-7199000.0
Retained earnings (deficit),613637000.0,567741000.0,716198000.0,1058148000.0,898574000.0,700108000.0,492687000.0,298831000.0,171224000.0,95263000.0
Total shareholders equity,-114310000.0,-161994000.0,-95047000.0,468561000.0,756043000.0,815579000.0,882039000.0,978462000.0,619483000.0,534234000.0
Investments,44699000.0,-7691000.0,149933000.0,709409000.0,905524000.0,962469000.0,963883000.0,0.0,0.0,0.0
Net Debt,1085098000.0,1233022000.0,1505989000.0,1395992000.0,1208544000.0,1120882000.0,940021000.0,773104000.0,864597000.0,969861000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40569000.0,42275000.0
Other Liabilities,98804000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108093000.0,101991000.0
