date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-84700000.0,-805112000.0,-350000000.0,0.0,-2017000.0,-300048000.0,-6566000.0,-3246000.0,-3582000.0,-402654000.0,-75855000.0,-226657000.0,-599113000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79898000.0,87117000.0,93311000.0,19230000.0,13608000.0,7445000.0,6414000.0,3945000.0,9003000.0,12300000.0,19000000.0,13000000.0,7400000.0,9900000.0,5300000.0
,commonStockRepurchased,-106279000.0,-143280000.0,-894977000.0,-105023000.0,0.0,-600164000.0,-601077000.0,-457871000.0,-748955000.0,-242488000.0,-123555000.0,0.0,-466737000.0,-596009000.0,-48329000.0,-51929000.0,-5176000.0,-3746000.0,-15511000.0,-32155000.0,-5874000.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-284312000.0,-282197000.0,-283570000.0,-283959000.0,-268339000.0,-257969000.0,-258487000.0,-247820000.0,-240959000.0,-219154000.0,-200099000.0,-189874000.0,-169071000.0,-154390000.0,-144799000.0,-133913000.0,-126060000.0,-115504000.0,-109436000.0,-105563000.0,-97468000.0,-91800000.0,-89200000.0,-80300000.0,-72400000.0,-63500000.0,-56100000.0
,otherFinancingActivites,-30999000.0,-39272000.0,641431000.0,-22563000.0,-15700000.0,-5029000.0,338804000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2700000.0,-1500000.0,700000.0,1900000.0
,netCashUsedProvidedByFinancingActivities,-506290000.0,-558042000.0,-897838000.0,-594739000.0,633608000.0,-1091886000.0,-255489000.0,-678542000.0,-342942000.0,-50501000.0,-304788000.0,-389953000.0,-560904000.0,-345673000.0,128290000.0,272839000.0,-100950000.0,-102182000.0,-140299000.0,-545275000.0,410266000.0,-226600000.0,268000000.0,-130900000.0,-2800000.0,84800000.0,32100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1319000.0,-1977000.0,10645000.0,1625000.0,-4779000.0,-26061000.0,-40426000.0,-3301000.0,16112000.0,15990000.0,10030000.0,19569000.0,-45817000.0,34356000.0,19816000.0,-18487000.0,12155000.0,33671000.0,23415000.0,-7521000.0,-4103000.0,-7000000.0,2000000.0,-6000000.0,2500000.0,-1200000.0,-3200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,115822000.0,1032000.0,-357743000.0,404818000.0,-13039000.0,-319396000.0,-122301000.0,3806000.0,-406679000.0,17676000.0,472996000.0,166956000.0,-58696000.0,227567000.0,187784000.0,-137905000.0,-16201000.0,76555000.0,119117000.0,-4783000.0,43361000.0,41200000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,513075000.0,397253000.0,396221000.0,753964000.0,349146000.0,362185000.0,681581000.0,803882000.0,800076000.0,1206755000.0,1187361000.0,714365000.0,547409000.0,602412000.0,373616000.0,191150000.0,357606000.0,370379000.0,294448000.0,175865000.0,181399000.0,138000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,397253000.0,396221000.0,753964000.0,349146000.0,362185000.0,681581000.0,803882000.0,800076000.0,1206755000.0,1189079000.0,714365000.0,547409000.0,606105000.0,374845000.0,185832000.0,329055000.0,373807000.0,293824000.0,175331000.0,180648000.0,138038000.0,96800000.0,103100000.0,200000000.0,121700000.0,90300000.0,63700000.0
,operatingCashFlow,1104810000.0,945306000.0,798635000.0,821559000.0,861975000.0,835113000.0,975924000.0,1154517000.0,1273173000.0,1077978000.0,946851000.0,796093000.0,1002824000.0,874947000.0,894711000.0,676184000.0,597447000.0,593666000.0,420073000.0,975527000.0,239351000.0,1609100000.0,476900000.0,462200000.0,411500000.0,303600000.0,314100000.0
,capitalExpenditure,-165692000.0,-186804000.0,-170994000.0,-196735000.0,-165205000.0,-154251000.0,-166033000.0,-236833000.0,-297012000.0,-271809000.0,-183217000.0,-120009000.0,-175795000.0,-174252000.0,-194735000.0,-152113000.0,-107434000.0,-96400000.0,-102305000.0,-166891000.0,-197901000.0,-705400000.0,-675900000.0,-145800000.0,-125500000.0,-103800000.0,-84900000.0
,freeCashFlow,939118000.0,758502000.0,627641000.0,624824000.0,696770000.0,680862000.0,809891000.0,917684000.0,976161000.0,806169000.0,763634000.0,676084000.0,827029000.0,700695000.0,699976000.0,524071000.0,490013000.0,497266000.0,317768000.0,808636000.0,41450000.0,903700000.0,-199000000.0,316400000.0,286000000.0,199800000.0,229200000.0
