Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,658364000.0,135810000.0,50080000.0
Short-term investments,863063000.0,621170000.0,1008058000.0
Cash and short-term investments,1521427000.0,756980000.0,1058138000.0
Receivables,11686000.0,13417000.0,13523000.0
Inventories,0.0,0.0,0.0
Total current assets,1563006000.0,783223000.0,1087152000.0
Property Plant & Equipment Net,211977000.0,139031000.0,81207000.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,172990000.0,157649000.0,248049000.0
Tax assets,15228000.0,0.0,0.0
Total non-current assets,399143000.0,301266000.0,330009000.0
Total assets,1962149000.0,1084489000.0,1417161000.0
Payables,31210000.0,20725000.0,28157000.0
Short-term debt,3464000.0,0.0,0.0
Total current liabilities,222803000.0,191461000.0,162802000.0
Long-term debt,10006000.0,15687000.0,12500000.0
Total debt,13470000.0,15687000.0,12500000.0
Deferred revenue,109056000.0,339668000.0,501989000.0
Tax Liabilities,141000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0
Total non-current liabilities,190844000.0,267732000.0,412508000.0
Total liabilities,431908000.0,459193000.0,575310000.0
Other comprehensive income,2531528000,-1157000.0,-403000.0
Retained earnings (deficit),-1000000000.0,-621893000.0,-365718000.0
Total shareholders equity,1530241000.0,-551365000.0,-334810000.0
Investments,1036053000.0,778819000.0,1256107000.0
Net Debt,-644894000.0,-741293000.0,-1045638000.0
Other Assets,0.0,12826000.0,15491000.0
Other Liabilities,18261000.0,170736000.0,134645000.0
