Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,356491887.7551,366222877.4784,363521802.0451,361112838.661,474933744.7443,535474547.6848,624696530.4549,468507704.4363,273528646.4646,148770992.3664
Short-term investments,13565051.0204,4521962.3793,138516110.3608,21718338.458,20689339.4819,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,370056938.7755,370744839.8577,502037912.4059,382831177.119,495623084.2262,535474547.6848,624696530.4549,468507704.4363,273528646.4646,148770992.3664
Receivables,313838826.5306,265305338.0783,168026143.1603,173278992.8642,211849111.6235,196965118.0619,211387124.1326,265868845.4096,268500444.4444,281359465.6489
Inventories,575816326.5306,482168988.3071,423423162.2612,440709694.2623,557762240.6076,584506286.4152,610784502.6985,541107073.7476,551324848.4848,516048778.626
Total current assets,1331681887.7551,1162493950.1779,1109739918.9658,985058304.8094,1198497016.14,1242075360.3189,1335384734.0015,1160952339.9986,984807676.7677,943689923.6641
Property Plant & Equipment Net,865858775.5102,800054956.787,698969949.836,645657597.0296,923595347.891,932848282.7354,753771087.1241,669848348.0255,749464242.4242,747705496.1832
Goodwill and Intangible Assets,117349591.8367,125650635.4855,122722023.9244,153744851.1922,196699647.362,246614842.073,283174633.7702,271041998.1366,329677414.1414,341141297.7099
Long-term investments,86026275.5102,154173817.9969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,122850714.2857,113389679.7153,73007862.2419,55984626.095,39199308.287,40711438.2091,24985273.7086,35883895.9364,54786424.2424,115563282.4427
Total non-current assets,1160860102.0408,1174899593.2893,898719081.613,885592968.614,1235823409.7382,1309277522.2324,1167065921.357,1069324374.6864,1208916848.4848,1099648091.6031
Total assets,2492541989.7959,2337393543.4672,2008459000.5788,1870651273.4234,2434320425.8782,2551352882.5514,2502450655.3585,2230276714.685,2193724525.2525,2043338015.2672
Payables,241071632.6531,215382511.4387,136765676.2493,231471369.7279,299178489.0818,289367295.3082,230733461.835,215085357.9875,225654707.0707,144795801.5267
Short-term debt,302857.1429,50166090.4931,49146633.224,303823.1711,301776.753,302514.5661,302390.1311,302802.2647,301575.7576,301068.7023
Total current liabilities,458784081.6327,380278037.6207,266206347.6751,324173348.0304,394743048.9624,360673796.3815,288136468.7741,273973840.7511,315038868.6869,301702900.7634
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,302857.1429,50166090.4931,49146633.224,303823.1711,301776.753,302514.5661,302390.1311,302802.2647,301575.7576,301068.7023
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,291398826.5306,243144839.8577,159253279.9537,134699947.7867,202549369.3205,200927706.2251,247445489.5914,236159177.2379,251160888.8889,234507480.916
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,222074081.6327,212451753.94,140374204.1289,89067645.1819,155632917.4013,176345676.173,235333307.633,226821615.4232,225290828.2828,216299694.6565
Total liabilities,680858163.2653,592729791.5608,406580551.804,413240993.2123,550375966.3638,537019472.5544,523469776.4071,500795456.1743,540329696.9697,518002595.4198
Other comprehensive income,189065867.3469,219241382.8165,233414142.3886,111396182.6304,62875491.6588,913676.7863,12961372.3978,29611553.071,0.0,39363206.1069
Retained earnings (deficit),1103203571.4286,1066062175.9024,919020740.8837,996014619.7134,1246615624.5762,1317009352.9592,1284696761.7579,1045834945.8898,945512727.2727,692801908.3969
Total shareholders equity,1828182244.898,1750183426.5379,1606952054.7945,1541639206.3584,1833706767.9371,1912502913.2168,1836213107.1704,1574246613.6315,1504928404.0404,1358056183.2061
Investments,99591326.5306,158695780.3762,138516110.3608,21718338.458,20689339.4819,0.0,0.0,0.0,0.0,0.0
Net Debt,-356189030.6122,,,,,,,,,
Other Assets,154287908.1633,,,,,,,,,
Other Liabilities,217409591.8367,114729435.6889,80294038.2018,92398155.1314,95262783.1276,71003986.5072,57100616.808,58585680.4989,89082585.8586,156606030.5344
