Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,844000000.0,850000000.0,844000000.0,837000000.0,1018000000.0
Stock-based compensation,46000000.0,42000000.0,40000000.0,36000000.0,30000000.0
Operating Cash Flow,776000000.0,782000000.0,790000000.0,395000000.0,495000000.0
Capital Expenditure,-685000000.0,-636000000.0,-801000000.0,-799000000.0,-884000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,-100000000,0,0,50000000,115000000
Investing Cash flow,-981000000.0,-808000000.0,-738000000.0,-910000000.0,-261000000.0
Issuance (repayment) of debt,-17000000.0,-12000000.0,-1000000.0,-150000000.0,-2000000.0
Issuance (buybacks) of shares,000000.0,-8000000.0,-6000000.0,-58000000.0,-28000000.0
Dividend payments,,,,,
Financing Cash Flow,-77000000.0,-59000000.0,461000000.0,157000000.0,-144000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,-282000000.0,-85000000.0,513000000.0,-358000000.0,90000000.0
Free Cash Flow,91000000.0,146000000.0,-11000000.0,-405000000.0,-389000000.0
Net Cash/Marketcap,,,,,
