Date,2018-03,2017-03,2016-03,2015-03,2014-03
Cash and cash equivalents,127000000.0,173000000.0,256000000.0,173000000.0,126000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,1184000000.0,1109000000.0,1304000000.0,1607000000.0,1410000000.0
Inventories,2112000000.0,2430000000.0,1917000000.0,1551000000.0,1882000000.0
Total current assets,2536000000.0,3057000000.0,3141000000.0,3183000000.0,3227000000.0
Property, Plant & Equipment Net,1983000000.0,2367000000.0,2632000000.0,2775000000.0,2500000000.0
Goodwill and Intangible Assets,6000000,102000000,101000000,73000000,75000000
Long-term investments,,,,,
Tax assets,0000000.0,000000.0,000000.0,18000000.0,21000000.0
Total non-current assets,1194000000.0,1592000000.0,1364000000.0,1914000000.0,1824000000.0
Total assets,6274000000.0,7158000000.0,7007000000.0,7182000000.0,7191000000.0
Payables,1051000000.0,50000000.0,30000000.0,545000000.0,667000000.0
Short-term debt,1958000000.0,2512000000.0,2015000000.0,1764000000.0,1835000000.0
Total current liabilities,3313000000.0,3365000000.0,3360000000.0,3174000000.0,3141000000.0
Long-term debt,935000000.0,1262000000.0,1047000000.0,1438000000.0,1117000000.0
Total debt,935000000.0,1262000000.0,1047000000.0,1438000000.0,1117000000.0
Deferred revenue,,,,,
Tax Liabilities,000000.0,000000.0,000000.0,000000.0,31000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,1194000000.0,1592000000.0,1364000000.0,1914000000.0,1824000000.0
Total liabilities,4507000000.0,4957000000.0,4724000000.0,5088000000.0,4965000000.0
Other comprehensive income,34000000.0,6000000.0,19000000.0,234000000.0,229000000.0
Retained earnings (deficit),796000000.0,1162000000.0,1241000000.0,1297000000.0,1434000000.0
Total shareholders equity,1766000000.0,2201000000.0,2283000000.0,2094000000.0,2227000000.0
Investments,,,,,
Net Debt,2766000000,3601000000,2806000000,3029000000,2826000000
Other Assets,824000000,978000000,797000000,985000000,1177000000
Other Liabilities,545000000,1132000000,1632000000,1190000000,1117000000
