Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,12247000.0,2533000.0,7071000.0,5344000.0,10757000.0,2730000.0,37407000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,12247000.0,2533000.0,7071000.0,5344000.0,10757000.0,2730000.0,37407000.0
Receivables,41987000.0,18056000.0,11468000.0,18240000.0,19127000.0,9089000.0,5968000.0
Inventories,2693000.0,2710000.0,2336000.0,2317000.0,2124000.0,1128000.0,889000.0
Total current assets,85568000.0,30893000.0,27892000.0,29337000.0,36300000.0,21157000.0,47858000.0
Property, Plant & Equipment Net,496197000.0,272388000.0,273188000.0,283378000.0,250498000.0,129488000.0,83476000.0
Goodwill and Intangible Assets,1627000.0,0.0,0.0,0.0,0.0,33364000.0,36102000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,323000.0,0.0,188000.0
Total non-current assets,499294000.0,273752000.0,274215000.0,285452000.0,253247000.0,163811000.0,119578000.0
Total assets,584862000.0,304645000.0,302107000.0,314789000.0,289547000.0,184968000.0,167436000.0
Payables,16312000.0,11627000.0,10031000.0,8584000.0,21993000.0,9061000.0,10121000.0
Short-term debt,587000.0,533000.0,441000.0,0.0,22519000.0,0.0,0.0
Total current liabilities,46118000.0,19129000.0,18293000.0,18790000.0,51890000.0,13534000.0,12539000.0
Long-term debt,130012000.0,49278000.0,26078000.0,62708000.0,0.0,19780000.0,0.0
Total debt,130599000.0,49811000.0,26519000.0,62708000.0,22519000.0,19780000.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,774000.0,683000.0,396000.0,193000.0,731000.0,3899000.0,5973000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,147211000.0,50034000.0,26562000.0,63262000.0,921000.0,26562000.0,10197000.0
Total liabilities,193329000.0,69163000.0,44855000.0,82052000.0,52811000.0,40096000.0,22736000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-109638000.0,-89645000.0,-65347000.0,-43169000.0,-35289000.0,-7121000.0,-5124000.0
Total shareholders equity,391533000.0,235482000.0,257252000.0,232737000.0,236736000.0,144872000.0,144700000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,118352000.0,47278000.0,19448000.0,57364000.0,11762000.0,17050000.0,-37407000.0
Other Assets,28641000.0,7594000.0,7017000.0,3436000.0,4292000.0,8210000.0,3594000.0
Other Liabilities,29219000.0,6969000.0,7821000.0,10206000.0,7378000.0,4473000.0,2418000.0
