Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Cash and cash equivalents,25700000.0,900000.0,1300000.0,1600000.0,500000.0,8800000.0,5200000.0,0.0,11500000.0,0.0,11600000.0
Short-term investments,43200000.0,34700000.0,7200000.0,6300000.0,32600000.0,79800000.0,0.0,37500000.0,17100000.0,0.0,0.0
Cash and short-term investments,68900000.0,35600000.0,8500000.0,7900000.0,33100000.0,88600000.0,5200000.0,37500000.0,28600000.0,0.0,11600000.0
Receivables,242200000.0,251500000.0,442700000.0,289800000.0,236500000.0,379600000.0,412600000.0,133600000.0,167700000.0,0.0,94700000.0
Inventories,53700000.0,64600000.0,68400000.0,66000000.0,44500000.0,46600000.0,73600000.0,87100000.0,212900000.0,0.0,96500000.0
Total current assets,376400000.0,379300000.0,530500000.0,373400000.0,335800000.0,538100000.0,522000000.0,278500000.0,427400000.0,0.0,1886300000.0
Property Plant & Equipment Net,2909100000.0,2029700000.0,1820800000.0,2097600000.0,3310800000.0,3893800000.0,3905300000.0,1710500000.0,2029400000.0,0.0,1227300000.0
Goodwill and Intangible Assets,1024100000.0,692400000.0,744800000.0,856400000.0,1895600000.0,3723100000.0,3912600000.0,207100000.0,881900000.0,830500000.0,651600000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,151400000.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,4972900000.0,3915200000.0,3754400000.0,4075500000.0,5467900000.0,7923300000.0,8001200000.0,1929100000.0,2913500000.0,3097100000.0,1085600000.0
Total assets,5349300000.0,4294500000.0,4284900000.0,4448900000.0,5803700000.0,8461400000.0,8523200000.0,2207600000.0,3340900000.0,3097100000.0,2133100000.0
Payables,189200000.0,213000000.0,349400000.0,217200000.0,144100000.0,241200000.0,379000000.0,120800000.0,146200000.0,0.0,71700000.0
Short-term debt,200000.0,900000.0,900000.0,1000000.0,1100000.0,3700000.0,5100000.0,3400000.0,7400000.0,0.0,22000000.0
Total current liabilities,357800000.0,332100000.0,505100000.0,337300000.0,258200000.0,424900000.0,596100000.0,239000000.0,309800000.0,0.0,243800000.0
Long-term debt,2328300000.0,1752400000.0,1491300000.0,1522700000.0,2542700000.0,2392800000.0,2260900000.0,739800000.0,1845600000.0,0.0,1071300000.0
Total debt,2328500000.0,1753300000.0,1492200000.0,1523700000.0,2543800000.0,2396500000.0,2266000000.0,743200000.0,1853000000.0,0.0,1093300000.0
Deferred revenue,8800000.0,12000000.0,600000.0,7500000.0,14200000.0,12200000.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,300000.0,300000.0,300000.0,1200000.0,500000.0,1600000.0,17200000.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52000000.0,0.0,60100000.0
Total non-current liabilities,2777200000.0,1994000000.0,1599300000.0,1572600000.0,2598600000.0,2452000000.0,2418500000.0,783800000.0,1885100000.0,0.0,1085600000.0
Total liabilities,3416500000.0,2442000000.0,2279400000.0,2102400000.0,3040300000.0,7685200000.0,3014600000.0,1161400000.0,2194900000.0,1907800000.0,1329400000.0
Other comprehensive income,1932800000,1852500000,2005500000,2346500000,2694844695,589796333,0.0,950204164,1040252142,1111568236,0.0
Retained earnings (deficit),0.0,0.0,0.0,0.0,0.0,0.0,,-14900000.0,-6700000.0,0.0,
Total shareholders equity,1932800000.0,1852500000.0,2005500000.0,2346500000.0,2763400000.0,776200000.0,831600000.0,1046200000.0,1146000000.0,1189300000.0,799400000.0
Investments,43200000.0,34700000.0,7200000.0,6300000.0,32600000.0,79800000.0,151400000.0,37500000.0,17100000.0,0.0,0.0
Net Debt,2302800000.0,1752400000.0,1490900000.0,1522100000.0,2543300000.0,2387700000.0,2260800000.0,743200000.0,1841500000.0,0.0,1081700000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,30600000.0,0.0,0.0,0.0,44000000.0
Other Liabilities,281500000.0,115900000.0,175000000.0,192500000.0,183500000.0,4808300000.0,212000000.0,138600000.0,0.0,1907800000.0,150100000.0
