Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,77606000.0,52525000.0,50532000.0,36720000.0,34195000.0,17051000.0
Short-term investments,9185000.0,9020000.0,10255000.0,26560000.0,27984000.0,9634000.0
Cash and short-term investments,86791000.0,61545000.0,60787000.0,63280000.0,62179000.0,26685000.0
Receivables,160436000.0,126171000.0,100504000.0,84644000.0,55225000.0,46751000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,213030000.0,155980000.0,133826000.0,127802000.0,116488000.0,67449000.0
Property, Plant & Equipment Net,51460000.0,43879000.0,35676000.0,25720000.0,19213000.0,14723000.0
Goodwill and Intangible Assets,116624000.0,110291000.0,78971000.0,39741000.0,18877000.0,19187000.0
Long-term investments,4872000.0,2105000.0,1119000.0,1521000.0,750000.0,1284000.0
Tax assets,16916000.0,13186000.0,7691000.0,7983000.0,4881000.0,3117000.0
Total non-current assets,224069000.0,201197000.0,150922000.0,95087000.0,44637000.0,44298000.0
Total assets,437099000.0,357177000.0,284748000.0,222889000.0,161125000.0,111747000.0
Payables,17578000.0,11640000.0,5603000.0,4436000.0,5673000.0,8016000.0
Short-term debt,9347000.0,16675000.0,12819000.0,6520000.0,1558000.0,7071000.0
Total current liabilities,92903000.0,74060000.0,54999000.0,46741000.0,31817000.0,38124000.0
Long-term debt,3418000.0,18574000.0,19224000.0,15313000.0,1035000.0,13487000.0
Total debt,12765000.0,35249000.0,32043000.0,21833000.0,2593000.0,20558000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,65934000.0,45725000.0,36577000.0,35776000.0,24413000.0,23013000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,6280000.0,19753000.0,21189000.0,15963000.0,1829000.0,13758000.0
Total liabilities,99183000.0,93813000.0,76188000.0,62704000.0,33646000.0,51882000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,-278000.0
Retained earnings (deficit),187335000.0,135658000.0,105119000.0,69243000.0,37590000.0,12389000.0
Total shareholders equity,337916000.0,263404000.0,208524000.0,160135000.0,127479000.0,59373000.0
Investments,14057000.0,11125000.0,11374000.0,28081000.0,28734000.0,10918000.0
Net Debt,-74026000.0,,,,,
Other Assets,-34197000.0,,,,,
Other Liabilities,65978000.0,45745000.0,36577000.0,35785000.0,24586000.0,23037000.0
