Date,2018-12,2017-12,2016-12,2015-12,2014-12
Revenue,994000000.0,984000000.0,1093000000.0,1062000000.0,1056000000.0
Revenue Growth,,,,,
Cost of Revenue,828000000.0,825000000.0,800000000.0,773000000.0,762000000.0
Gross Profit,166000000.0,159000000.0,293000000.0,288000000.0,294000000.0
R&D Expenses,,,,,
SG&A Expense,121000000.0,131000000.0,102000000.0,107000000.0,108000000.0
Operating Expenses,115000000.0,123000000.0,98000000.0,73000000.0,70000000.0
Operating Income,51000000.0,36000000.0,195000000.0,215000000.0,224000000.0
Interest Expense,0000000.0,000000.0,000000.0,000000.0,000000.0
Earnings before Tax,166000000.0,173000000.0,222000000.0,215000000.0,224000000.0
Income Tax Expense,35000000.0,35000000.0,41000000.0,40000000.0,42000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,131000000.0,138000000.0,181000000.0,175000000.0,182000000.0
Preferred Dividends,,,,,
Net Income Com,131000000.0,138000000.0,181000000.0,175000000.0,182000000.0
EPS,7.31,7.74,10.13,9.80,10.20
EPS Diluted,7.31,7.74,10.13,9.80,10.20
Weighted Average Shs Out,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0
Weighted Average Shs Out (Dil),18000000.0,18000000.0,18000000.0,18000000.0,18000000.0
Dividend per Share,,,,,
Gross Margin,0.16700201207243,0.16158536585366,0.26806953339433,0.27118644067797,0.27840909090909
EBITDA Margin,0.19215291750503,0.060975609756098,0.2003659652333,0.22316384180791,0.23106060606061
EBIT Margin,0.16700201207243,0.17581300813008,0.20311070448307,0.20244821092279,0.21212121212121
Profit Margin,0.1317907444668,0.14024390243902,0.16559926806953,0.16478342749529,0.17234848484848
Free Cash Flow margin,,,,,
EBITDA,191000000.0,60000000.0,219000000.0,237000000.0,244000000.0
EBIT,166000000,173000000,222000000,215000000,224000000
Consolidated Income,131000000.0,138000000.0,181000000.0,175000000.0,182000000.0
Earnings Before Tax Margin,0.16700201207243,0.17581300813008,0.20311070448307,0.20244821092279,0.21212121212121
Net Profit Margin,0.1317907444668,0.14024390243902,0.16559926806953,0.16478342749529,0.17234848484848
