Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,3723000000.0,7030000000.0,981000000.0,1432000000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,3723000000.0,7030000000.0,981000000.0,1432000000.0
Receivables,5969000000.0,6015000000.0,2563000000.0,2818000000.0
Inventories,4620000000.0,4507000000.0,3224000000.0,3671000000.0
Total current assets,37468000000.0,38076000000.0,14320000000.0,14724000000.0
Property, Plant & Equipment Net,6228000000.0,6959000000.0,2325000000.0,2554000000.0
Goodwill and Intangible Assets,26436000000.0,26285000000.0,9129000000.0,9543000000.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,1072000000.0,715000000.0,326000000.0,334000000.0
Total non-current assets,8406000000.0,8863000000.0,1932000000.0,2031000000.0
Total assets,52439000000.0,56500000000.0,21721000000.0,23133000000.0
Payables,4025000000.0,3377000000.0,1898000000.0,2222000000.0
Short-term debt,942000000.0,2037000000.0,239000000.0,384000000.0
Total current liabilities,9020000000.0,9227000000.0,4934000000.0,6557000000.0
Long-term debt,6285000000.0,6312000000.0,38000000.0,13000000.0
Total debt,7227000000.0,8349000000.0,277000000.0,397000000.0
Deferred revenue,1765000000.0,1775000000.0,0.0,0.0
Tax Liabilities,143000000.0,490000000.0,880000000.0,854000000.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,8406000000.0,8863000000.0,1932000000.0,2031000000.0
Total liabilities,17426000000.0,18090000000.0,6866000000.0,8588000000.0
Other comprehensive income,-1219000000.0,-703000000.0,-1894000000.0,-1532000000.0
Retained earnings (deficit),25000000.0,-103000000.0,0.0,9614000000.0
Total shareholders equity,17465000000.0,14277000000.0,14688000000.0,14388000000.0
Investments,0.0,0.0,0.0,0.0
Net Debt,3504000000.0,1319000000.0,-704000000.0,-1035000000.0
Other Assets,659000000.0,872000000.0,633000000.0,488000000.0
Other Liabilities,4053000000.0,3813000000.0,2797000000.0,3951000000.0
