Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,35000000.0,109000000.0,148000000.0,198000000.0,165000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,271000000.0,145000000.0,162000000.0,348000000.0,300000000.0
Inventories,2000000.0,31000000.0,35000000.0,94000000.0,95000000.0
Total current assets,14498000000.0,17709000000.0,18260000000.0,16792000000.0,14225000000.0
Property, Plant & Equipment Net,12896000000.0,16723000000.0,17412000000.0,15693000000.0,13177000000.0
Goodwill and Intangible Assets,0,258000000,280000000,502000000,510000000
Long-term investments,1565000000.0,361000000.0,000000.0,000000.0,000000.0
Tax assets,,,,,
Total non-current assets,12123000000.0,13032000000.0,12258000000.0,10711000000.0,7186000000.0
Total assets,14828000000.0,18110000000.0,18816000000.0,17747000000.0,14902000000.0
Payables,83000000.0,83000000.0,655000000.0,778000000.0,822000000.0
Short-term debt,500000000.0,000000.0,300000000.0,000000.0,200000000.0
Total current liabilities,935000000.0,1102000000.0,1590000000.0,1916000000.0,1993000000.0
Long-term debt,6976000000.0,8634000000.0,7770000000.0,6675000000.0,4777000000.0
Total debt,6976000000.0,8634000000.0,7770000000.0,6675000000.0,4777000000.0
Deferred revenue,,,,,
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,12123000000.0,13032000000.0,12258000000.0,10711000000.0,7186000000.0
Total liabilities,13058000000.0,14134000000.0,13848000000.0,12626000000.0,9180000000.0
Other comprehensive income,1702000000.0,4643000000.0,4820000000.0,4922000000.0,5420000000.0
Retained earnings (deficit),,,,,
Total shareholders equity,1770000000.0,3976000000.0,4968000000.0,5120000000.0,5722000000.0
Investments,1565000000.0,361000000.0,000000.0,000000.0,000000.0
Net Debt,7441000000,8525000000,7922000000,6477000000,4812000000
Other Assets,44000000,447000000,778000000,912000000,655000000
Other Liabilities,273000000,1125000000,831000000,1017000000,800000000
