Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,24419912.0,18628365.0,16447268.0,13623849.0,5097010.0,5714563.0
Short-term investments,0.0,968277.0,547259.0,125687.0,1157793.0,1161953.0
Cash and short-term investments,24419912.0,19596642.0,16994527.0,13749536.0,6254803.0,6876516.0
Receivables,30250500.0,23908634.0,13844262.0,9881160.0,7956768.0,5059834.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,58939783.0,45867354.0,32385492.0,25385177.0,16149427.0,13448808.0
Property, Plant & Equipment Net,8290460.0,6067338.0,4360976.0,4129561.0,3715981.0,3758664.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,3491653.0,3688676.0,907297.0,1470620.0,0.0,0.0
Tax assets,1014004.0,313463.0,69864.0,23974.0,0.0,36711.0
Total non-current assets,12268122.0,10069477.0,5338137.0,5624155.0,3715981.0,3795375.0
Total assets,71207905.0,55936831.0,37723629.0,31009332.0,19865408.0,17244183.0
Payables,7854974.0,6106916.0,4126112.0,3113510.0,2232737.0,5700186.0
Short-term debt,3635623.0,3842371.0,0.0,1748479.0,5567860.0,6218905.0
Total current liabilities,17889549.0,15823091.0,9220397.0,9245817.0,10684120.0,14391502.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,3635623.0,3842371.0,0.0,1748479.0,5567860.0,6218905.0
Deferred revenue,361636.0,607660.0,607160.0,0.0,0.0,0.0
Tax Liabilities,364157.0,541321.0,883654.0,1049868.0,663672.0,486511.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,0.0,0.0,0.0,4450.0,0.0
Total liabilities,17889549.0,15823091.0,9220397.0,9245817.0,10688570.0,14391502.0
Other comprehensive income,-2592289.0,80868.0,-1987968.0,-450434.0,234156.0,206876.0
Retained earnings (deficit),40065822.0,25292402.0,17226261.0,9728228.0,5460871.0,3926638.0
Total shareholders equity,52610408.0,39191027.0,28503232.0,21763515.0,9176838.0,2852681.0
Investments,3491653.0,4656953.0,1454556.0,1596307.0,1157793.0,1161953.0
Net Debt,-22186811.0,,,,,
Other Assets,4269371.0,1937429.0,,,,
Other Liabilities,6398952.0,5873804.0,5094285.0,4383828.0,2883523.0,2472411.0
