Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,11187000.0,13067000.0,14335000.0,12568000.0,23082000.0,23580000.0,27942000.0,9686000.0,1145000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,11187000.0,13067000.0,14335000.0,12568000.0,23082000.0,23580000.0,27942000.0,9686000.0,1145000.0
Receivables,6392000.0,4962000.0,3425000.0,3839000.0,1755000.0,3636000.0,1718000.0,3657000.0,2314000.0
Inventories,9427000.0,9175000.0,7222000.0,6091000.0,6512000.0,6419000.0,5508000.0,4482000.0,2624000.0
Total current assets,28168000.0,27913000.0,25792000.0,23562000.0,31743000.0,33800000.0,35294000.0,18159000.0,6176000.0
Property Plant & Equipment Net,97427000.0,82078000.0,64873000.0,49218000.0,34736000.0,31272000.0,36471000.0,33918000.0,31978000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0
Tax assets,98000.0,65000.0,44000.0,455000.0,95000.0,0.0,62000.0,325000.0,0.0
Total non-current assets,97525000.0,82143000.0,64917000.0,49276000.0,34736000.0,31272000.0,36533000.0,34243000.0,31983000.0
Total assets,125693000.0,110056000.0,90709000.0,72838000.0,66479000.0,65072000.0,71827000.0,52402000.0,38159000.0
Payables,10051000.0,12660000.0,8077000.0,6656000.0,3260000.0,4301000.0,5775000.0,3841000.0,3882000.0
Short-term debt,0.0,1797000.0,1410000.0,1688000.0,0.0,1679000.0,0.0,430000.0,747000.0
Total current liabilities,12198000.0,15602000.0,9832000.0,8397000.0,4972000.0,7044000.0,9280000.0,4566000.0,4629000.0
Long-term debt,5960000.0,0.0,1577000.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,5960000.0,1797000.0,2987000.0,1688000.0,0.0,1679000.0,0.0,430000.0,747000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,1538000.0,1145000.0,345000.0,53000.0,1712000.0,1064000.0,1518000.0,295000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,34687000.0,25243000.0,21560000.0,14080000.0,11164000.0,9437000.0,6928000.0,7822000.0,7050000.0
Total liabilities,46885000.0,40845000.0,31392000.0,22477000.0,16136000.0,16481000.0,16208000.0,12388000.0,11679000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1399000.0
Retained earnings (deficit),-127429000.0,-135287000.0,-141767000.0,-147654000.0,-150128000.0,-151824000.0,-153399000.0,-158422000.0,-170552000.0
Total shareholders equity,70463000.0,63267000.0,55609000.0,48857000.0,49650000.0,48639000.0,57415000.0,40014000.0,26480000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0
Net Debt,-5227000.0,,,,,,,,
Other Assets,1162000.0,,,,,,,,
Other Liabilities,2147000.0,1145000.0,345000.0,53000.0,1712000.0,1064000.0,3505000.0,295000.0,0.0
