Date,2018-06,2017-06,2016-06,2015-06,2014-06
Depreciation & Amortization,,,,,
Stock-based compensation,,,,,
Operating Cash Flow,,,,,
Capital Expenditure,-8000000.0,-5000000.0,-29000000.0,-26000000.0,-9000000.0
Acquisitions and disposals,-6000000.0,-3000000.0,-27000000.0,-26000000.0,-8000000.0
Investment purchases and sales,-15000000,-8000000,0,0,0
Investing Cash flow,-22000000.0,-60000000.0,-137000000.0,-10000000.0,-3000000.0
Issuance (repayment) of debt,-90000000.0,-64000000.0,-54000000.0,-13000000.0,000000.0
Issuance (buybacks) of shares,000000.0,000000.0,000000.0,000000.0,-6000000.0
Dividend payments,,,,,
Financing Cash Flow,-74000000.0,-23000000.0,75000000.0,-21000000.0,36000000.0
Effect of forex changes on cash,0000000.0,-1000000.0,-2000000.0,1000000.0,000000.0
Net cash flow / Change in cash,-96000000.0,-84000000.0,-64000000.0,-30000000.0,33000000.0
Free Cash Flow,107000000.0,81000000.0,28000000.0,35000000.0,16000000.0
Net Cash/Marketcap,,,,,
