Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,3000000.0,1000000.0,0000000.0,0000000.0,0000000.0
Stock-based compensation,14000000.0,12000000.0,14000000.0,6000000.0,6000000.0
Operating Cash Flow,-85000000.0,-46000000.0,-20000000.0,-16000000.0,-30000000.0
Capital Expenditure,-5000000.0,-11000000.0,-12000000.0,000000.0,-0000000.0
Acquisitions and disposals,-3000000.0,-4000000.0,-12000000.0,000000.0,-0000000.0
Investment purchases and sales,-36000000,0,20000000,-23000000,0
Investing Cash flow,-42000000.0,-6000000.0,8000000.0,-23000000.0,-0000000.0
Issuance (repayment) of debt,-4000000.0,-6000000.0,000000.0,-14000000.0,-1000000.0
Issuance (buybacks) of shares,000000.0,000000.0,000000.0,000000.0,-2000000.0
Dividend payments,,,,,
Financing Cash Flow,154000000.0,42000000.0,61000000.0,-10000000.0,89000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,27000000.0,-10000000.0,48000000.0,-50000000.0,59000000.0
Free Cash Flow,-91000000.0,-56000000.0,-32000000.0,-16000000.0,-30000000.0
Net Cash/Marketcap,,,,,
