date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-02-01_FY,1996-02-03_FY,1995-01-28_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,844000000.0,-366000000.0,644000000.0,983000000.0,1158000000.0,1253000000.0,1042000000.0,903000000.0,753000000.0,850000000.0,805000000.0,448000000.0,220000000.0,718000000.0,676000000.0,683000000.0,705000000.0,717000000.0,502000000.0,519000000.0,428000000.0,461000000.0,2054000000.0,217400000.0,434000000.0,962000000.0,448000000.0
,depreciationAndAmortization,0.0,588000000.0,590000000.0,571000000.0,518000000.0,457000000.0,438000000.0,407000000.0,389000000.0,391000000.0,394000000.0,393000000.0,343000000.0,352000000.0,316000000.0,299000000.0,333000000.0,283000000.0,276000000.0,277000000.0,271100000.0,272400000.0,286000000.0,313300000.0,289600000.0,285900000.0,267900000.0
,deferredIncomeTax,0.0,-29000000.0,-52000000.0,-108000000.0,110000000.0,11000000.0,50000000.0,18000000.0,11000000.0,-37000000.0,-24000000.0,49000000.0,46000000.0,-5000000.0,-43000000.0,-76000000.0,47000000.0,23000000.0,59000000.0,76000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,87000000.0,97000000.0,102000000.0,96000000.0,97000000.0,90000000.0,85000000.0,73000000.0,51000000.0,64000000.0,40000000.0,0.0,0.0,-46000000.0,11000000.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,1880000000.0,-401000000.0,12000000.0,-189000000.0,-830000000.0,728000000.0,229000000.0,657000000.0,-175000000.0,-246000000.0,-840000000.0,316000000.0,67000000.0,483000000.0,-147000000.0,-24000000.0,-1808000000.0,694000000.0,984000000.0,295400000.0,59500000.0,-62200000.0,132500000.0,299600000.0,-1445200000.0,358000000.0,212200000.0
,accountsReceivables,0.0,31000000.0,-63000000.0,-13000000.0,-44000000.0,-10000000.0,-9000000.0,-43000000.0,5000000.0,-152000000.0,-11000000.0,22000000.0,0.0,0.0,18000000.0,-54000000.0,-25000000.0,0.0,-72000000.0,14700000.0,15100000.0,-31100000.0,5700000.0,0.0,8200000.0,1214900000.0,-235500000.0
,inventory,0.0,-40000000.0,-40000000.0,-137000000.0,30000000.0,-92000000.0,121000000.0,-168000000.0,-7000000.0,-27000000.0,9000000.0,156000000.0,45000000.0,0.0,-545000000.0,10000000.0,-194000000.0,23000000.0,0.0,191100000.0,-6300000.0,67700000.0,-215800000.0,-5400000.0,-113600000.0,-88600000.0,-136700000.0
,accountsPayables,0.0,-93000000.0,29000000.0,50000000.0,-27000000.0,49000000.0,90000000.0,1000000.0,-43000000.0,106000000.0,112000000.0,17000000.0,0.0,0.0,115000000.0,92000000.0,105000000.0,0.0,-211000000.0,28000000.0,-16700000.0,33600000.0,10800000.0,0.0,-27100000.0,-5400000.0,-24900000.0
,otherWorkingCapital,2753000000.0,873000000.0,1274000000.0,1262000000.0,1451000000.0,2281000000.0,1553000000.0,1324000000.0,667000000.0,842000000.0,1088000000.0,1928000000.0,1612000000.0,1545000000.0,1062000000.0,1209000000.0,1233000000.0,3041000000.0,2347000000.0,1363000000.0,1067600000.0,1008100000.0,1070300000.0,937800000.0,638200000.0,2083400000.0,1725400000.0
,otherNonCashItems,0.0,1142000000.0,252000000.0,80000000.0,-30000000.0,-21000000.0,-40000000.0,10000000.0,26000000.0,19000000.0,-125000000.0,-2000000.0,244000000.0,-360000000.0,-26000000.0,8000000.0,-46000000.0,0.0,73000000.0,-189000000.0,52900000.0,39200000.0,-1663200000.0,-14600000.0,-89300000.0,-633500000.0,0.0
,netCashProvidedByOperatingActivites,2039000000.0,1236000000.0,1377000000.0,1406000000.0,1990000000.0,2027000000.0,1786000000.0,1248000000.0,1351000000.0,1266000000.0,1284000000.0,1174000000.0,954000000.0,765000000.0,600000000.0,1081000000.0,933000000.0,1062000000.0,795000000.0,969000000.0,769100000.0,586300000.0,571000000.0,590000000.0,712100000.0,340700000.0,361100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-458000000.0,-629000000.0,-707000000.0,-990000000.0,-727000000.0,0.0,-691000000.0,-588000000.0,-426000000.0,-274000000.0,-202000000.0,-479000000.0,-749000000.0,-548000000.0,-480000000.0,-431000000.0,-293000000.0,-306000000.0,-337000000.0,-446200000.0,-375400000.0,-347400000.0,-404600000.0,-409300000.0,-374400000.0,-319700000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,-33000000.0,85000000.0,0.0,0.0,0.0,124000000.0,32000000.0,9000000.0,159000000.0,547000000.0,-572000000.0,0.0,-27000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-198000000.0,-456000000.0,-435000000.0,-543000000.0,0.0,-60000000.0,-629000000.0,-1190000000.0,-207000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,10000000.0,0.0,0.0,10000000.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,-32000000.0,218000000.0,465000000.0,615000000.0,777000000.0,16000000.0,95000000.0,686000000.0,1390000000.0,375000000.0,40000000.0,80000000.0,0.0,0.0,0.0,0.0,324000000.0,0.0,0.0,0.0,0.0,0.0,108200000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-219000000.0,-480000000.0,-609000000.0,-698000000.0,-833000000.0,-443000000.0,-699000000.0,-655000000.0,-531000000.0,-226000000.0,-106000000.0,-162000000.0,-240000000.0,30000000.0,-1093000000.0,-506000000.0,-227000000.0,35000000.0,-80000000.0,-68000000.0,-468700000.0,168800000.0,-185000000.0,-61400000.0,-450500000.0,484700000.0,-319700000.0
